IndexPlanningHorizon,IndexBranchingNode,Iteration,LBfrac,UBfrac,GAPfrac,IntFound,LBint,UBint,GAPint,MSecondsMP,MSecondsPP,MSecondsAUXCG,MSecondsStrongBranching,MPSizeConstraints,MPSizeVariables,ColumnsAdded,PPNetworkConstructionTime,PPNetworkSizeNodes,PPNetworkSizeArcs,LazyConstraintAdded,BranchType,IndexParentBranchingNode,MSecondsFilterMPVars,MSecondsFilterPPNodes,VehicleID,TripID,MaintenanceID,FracValue,BranchValue
1,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
1,2,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,1,0,0,,,,0.5,1
1,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1,2,0,31072.7,31226.5,0.00492582,0,31072.7,107898,0.712018,0,0,0,0,40,481,0,0,40,104,,,,,,,,,,
1,2,1,31072.7,31199.7,0.00407158,0,31072.7,107898,0.712018,0,0,0,0,40,487,6,0,45,119,,,,,,,,,,
1,3,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,2,0,0,,,,0.5,1
1,3,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1,3,0,31072.7,31199.7,0.00407158,0,31072.7,107898,0.712018,0,0,0,0,40,487,0,0,45,119,,,,,,,,,,
1,3,1,31199.7,31199.7,0,0,31072.7,107898,0.712018,0,0,0,0,40,487,0,0,45,119,,,,,,,,,,
1,4,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,3,0,0,,,,0.5,1
1,4,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1,4,0,31199.7,32666,0.0448865,1,31072.7,32666,0.0487753,0,0,0,0,40,487,0,0,45,119,,,,,,,,,,
1,4,1,31199.7,31257.1,0.001836,0,31072.7,32666,0.0487753,0,0,0,0,40,553,66,0,55,149,,,,,,,,,,
1,5,,,,,,,,,,,,,,,,,,,,VEHICLE_MAINTENANCE,4,0,0,,,,0.5,1
1,5,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
1,5,0,31199.7,31997,0.0249192,1,31072.7,31997,0.0288893,0,0,0,0,40,553,0,0,55,149,,,,,,,,,,
1,5,1,31199.7,31997,0.0249192,0,31072.7,31997,0.0288893,0,0,0,0,40,566,13,0,50,134,,,,,,,,,,
1,5,2,31740.5,31997,0.00801724,0,31072.7,31997,0.0288893,0,0,0,0,40,572,6,0,53,143,,,,,,,,,,
1,5,3,31997,31997,0,0,31072.7,31997,0.0288893,0,0,0,0,40,572,0,0,42,110,,,,,,,,,,
1,1,,,,,,,,,,,,,,,,,,,,Branch-and-Price (Best-First),4294967295,0,0,,,,1.79769e+308,1.79769e+308
1,2,0,31072.7,32920.9,0.0561406,0,31072.7,31997,0.0288893,1,0,0,0,40,572,0,0,42,110,,,,,,,,,,
1,2,1,31351.8,32521.9,0.0359787,0,31072.7,31997,0.0288893,0,1,0,0,40,592,20,0,43,113,,,,,,,,,,
1,2,2,32521.9,32521.9,0,0,31072.7,31997,0.0288893,0,0,0,0,40,592,0,0,38,98,,,,,,,,,,
1,2,0,31072.7,31927.8,0.0267822,0,31072.7,31997,0.0288893,1,0,0,0,40,592,0,0,38,98,,,,,,,,,,
1,2,1,31671.1,31799.4,0.0040363,0,31072.7,31997,0.0288893,0,0,0,0,40,595,3,0,38,98,,,,,,,,,,
1,1,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,33,0,0,0,0,0,0,,,,,,,,,,
1,3,,,,,,,,,,,,,,,,,,,,TOTAL_VEHICLES,1,0,0,,,,4.5,4
1,3,0,31072.7,32521.9,0.0445611,0,31072.7,31997,0.0288893,1,0,0,0,40,595,0,0,38,98,,,,,,,,,,
1,3,1,32517.1,32521.9,0.000146363,0,31072.7,31997,0.0288893,0,0,0,0,40,596,1,0,39,101,,,,,,,,,,
1,4,,,,,,,,,,,,,,,,,,,,TOTAL_VEHICLES,1,0,0,,,,4.5,5
1,4,0,31072.7,31799.4,0.022854,0,31072.7,31997,0.0288893,0,0,0,0,40,596,0,0,39,101,,,,,,,,,,
1,4,1,31799.4,31799.4,0,0,31072.7,31997,0.0288893,0,0,0,0,40,596,0,0,39,101,,,,,,,,,,
2,1,0,-1.79769e+308,460000,3.90803e+302,1,-1.79769e+308,460000,3.90803e+302,0,0,0,0,35,32,0,0,0,0,,,,,,,,,,
2,1,1,-169059,48955.4,4.45333,1,-169059,48955.4,4.45333,0,0,0,0,35,178,146,0,29,71,,,,,,,,,,
2,1,2,-138574,48663.6,3.84759,1,-138574,48663.6,3.84759,0,0,0,0,35,285,107,0,35,89,,,,,,,,,,
2,1,3,42593.5,46547.2,0.0849384,1,42593.5,46547.2,0.0849384,0,0,0,0,35,305,20,0,35,89,,,,,,,,,,
2,1,4,46536,46547.2,0.000238898,0,46536,46547.2,0.000238898,0,0,0,0,35,311,6,0,34,86,,,,,,,,,,
2,1,5,46547.2,46547.2,0,0,46547.2,46547.2,0,0,0,0,0,35,311,0,0,32,80,,,,,,,,,,
3,1,0,-1.79769e+308,500000,3.59539e+302,1,-1.79769e+308,500000,3.59539e+302,0,0,0,0,37,34,0,0,0,0,,,,,,,,,,
3,1,1,-205315,52116.6,4.93954,1,-205315,52116.6,4.93954,0,0,0,0,37,177,143,0,32,80,,,,,,,,,,
3,1,2,-159090,51982.9,4.06044,1,-159090,51982.9,4.06044,0,0,0,0,37,287,110,0,40,104,,,,,,,,,,
3,1,3,-128760,48230.5,3.66967,0,-128760,51982.9,3.47696,0,0,0,0,37,453,166,0,51,137,,,,,,,,,,
3,1,4,46396.9,47792.8,0.0292058,1,46396.9,47792.8,0.0292058,0,0,0,0,37,476,23,0,39,101,,,,,,,,,,
3,1,5,47792.8,47792.8,0,0,47792.8,47792.8,0,0,0,0,0,37,476,0,0,35,89,,,,,,,,,,
4,1,0,-1.79769e+308,540000,3.32906e+302,1,-1.79769e+308,540000,3.32906e+302,0,0,0,0,39,36,0,0,0,0,,,,,,,,,,
4,1,1,-203607,161345,2.26194,1,-203607,161345,2.26194,0,0,0,0,39,163,127,0,35,89,,,,,,,,,,
4,1,2,-203607,52853.1,4.85232,1,-203607,52853.1,4.85232,0,0,0,0,39,345,182,0,42,110,,,,,,,,,,
4,1,3,-142211,50853.4,3.7965,0,-142211,52853.1,3.69069,0,0,0,0,39,465,120,0,43,113,,,,,,,,,,
4,1,4,-130955,50047.7,3.6166,1,-130955,50047.7,3.6166,0,0,0,0,39,551,86,0,45,119,,,,,,,,,,
4,1,5,-130955,50047.7,3.6166,0,-130955,50047.7,3.6166,0,0,0,0,39,614,63,0,44,116,,,,,,,,,,
4,1,6,-125587,50047.7,3.50935,0,-125587,50047.7,3.50935,0,0,0,0,39,673,59,0,42,110,,,,,,,,,,
4,1,7,50047.7,50047.7,0,0,50047.7,50047.7,2.90761e-16,0,0,0,0,39,673,0,0,42,110,,,,,,,,,,
5,1,0,-1.79769e+308,560000,3.21017e+302,1,-1.79769e+308,560000,3.21017e+302,0,0,0,0,40,37,0,0,0,0,,,,,,,,,,
5,1,1,-225822,107970,3.09152,1,-225822,107970,3.09152,0,0,0,0,40,156,119,0,34,86,,,,,,,,,,
5,1,2,-225822,32268.3,7.99824,0,-225822,107970,3.09152,0,0,0,0,40,304,148,0,41,107,,,,,,,,,,
5,1,3,-225822,31495,8.17008,0,-225822,107970,3.09152,0,0,0,0,40,410,106,0,42,110,,,,,,,,,,
5,1,4,30475.4,31319.9,0.0269645,0,30475.4,107970,0.717743,0,0,0,0,40,419,9,0,39,101,,,,,,,,,,
5,1,5,30619.3,31134,0.0165306,0,30619.3,107970,0.716409,0,0,0,0,40,426,7,0,41,107,,,,,,,,,,
5,1,6,30702.6,31134,0.0138553,0,30702.6,107970,0.715638,0,0,0,0,40,428,2,0,37,95,,,,,,,,,,
5,1,7,31134,31134,0,0,31134,107970,0.711643,0,0,0,0,40,428,0,0,36,92,,,,,,,,,,
5,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
5,2,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,1,0,0,,,,0.5,1
5,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5,2,0,31134,31425.8,0.00928688,0,31134,107970,0.711643,0,0,0,0,40,428,0,0,36,92,,,,,,,,,,
5,2,1,31134,31352.9,0.00698137,0,31134,107970,0.711643,0,0,0,0,40,440,12,0,39,101,,,,,,,,,,
5,2,2,31197,31279.9,0.00265224,0,31134,107970,0.711643,0,0,0,0,40,445,5,0,38,98,,,,,,,,,,
5,3,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,2,0,0,,,,0.5,1
5,3,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5,3,0,31197,32085,0.0276788,0,31134,107970,0.711643,0,0,0,0,40,445,0,0,38,98,,,,,,,,,,
5,3,1,31197,31718.5,0.0164429,0,31134,107970,0.711643,0,0,0,0,40,459,14,0,39,101,,,,,,,,,,
5,3,2,31435,31576.8,0.00448853,0,31134,107970,0.711643,0,0,0,0,40,462,3,0,42,110,,,,,,,,,,
5,4,,,,,,,,,,,,,,,,,,,,VEHICLE_MAINTENANCE,3,0,0,,,,0.5,1
5,4,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5,4,0,31435,32841.3,0.0428204,1,31134,32841.3,0.0519868,0,0,0,0,40,462,0,0,42,110,,,,,,,,,,
5,4,1,31435,32325.7,0.0275515,1,31134,32325.7,0.0368642,0,0,0,0,40,476,14,0,38,98,,,,,,,,,,
5,4,2,32305.7,32325.7,0.000615899,0,31134,32325.7,0.0368642,0,0,0,0,40,478,2,0,39,101,,,,,,,,,,
5,1,,,,,,,,,,,,,,,,,,,,Branch-and-Price (Best-First),4294967295,0,0,,,,1.79769e+308,1.79769e+308
5,2,0,31134,33149.7,0.0608074,0,31134,32325.7,0.0368642,1,0,0,0,40,478,0,0,39,101,,,,,,,,,,
5,2,1,31690.5,32566,0.0268852,0,31134,32325.7,0.0368642,0,0,0,0,40,482,4,0,37,95,,,,,,,,,,
5,2,2,32566,32566,0,0,31134,32325.7,0.0368642,0,0,0,0,40,482,0,0,36,92,,,,,,,,,,
5,2,0,31134,31846.5,0.0223732,0,31134,32325.7,0.0368642,0,0,0,0,40,482,0,0,36,92,,,,,,,,,,
5,2,1,31846.5,31846.5,0,0,31134,32325.7,0.0368642,0,0,0,0,40,482,0,0,37,95,,,,,,,,,,
5,1,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,28,0,0,0,0,0,0,,,,,,,,,,
5,3,,,,,,,,,,,,,,,,,,,,TOTAL_VEHICLES,1,0,0,,,,4.5,4
5,3,0,31134,32566,0.0439738,0,31134,32325.7,0.0368642,0,0,0,0,40,482,0,0,37,95,,,,,,,,,,
5,3,1,32566,32566,0,0,31134,32325.7,0.0368642,0,0,0,0,40,482,0,0,36,92,,,,,,,,,,
5,4,,,,,,,,,,,,,,,,,,,,TOTAL_VEHICLES,1,0,0,,,,4.5,5
5,4,0,31134,31846.5,0.0223732,0,31134,32325.7,0.0368642,0,0,0,0,40,482,0,0,36,92,,,,,,,,,,
5,4,1,31846.5,31846.5,0,0,31134,32325.7,0.0368642,0,0,0,0,40,482,0,0,37,95,,,,,,,,,,
5,4,0,31846.5,32247.6,0.0124385,1,31846.5,32247.6,0.0124385,0,0,0,0,40,482,0,0,37,95,,,,,,,,,,
5,4,1,31846.5,32139.5,0.00911737,0,31846.5,32247.6,0.0124385,0,0,0,0,40,488,6,0,36,92,,,,,,,,,,
5,4,2,31846.5,32134.5,0.00896319,0,31846.5,32247.6,0.0124385,0,0,0,0,40,498,10,0,41,107,,,,,,,,,,
5,4,3,32134.5,32134.5,0,0,31846.5,32247.6,0.0124385,0,0,0,0,40,498,0,0,38,98,,,,,,,,,,
5,4,0,31846.5,31992.4,0.0045612,0,31846.5,32247.6,0.0124385,0,0,0,0,40,498,0,0,38,98,,,,,,,,,,
5,4,1,31846.5,31992.4,0.0045612,0,31846.5,32247.6,0.0124385,0,0,0,0,40,506,8,0,38,98,,,,,,,,,,
5,4,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,25,0,0,0,0,0,0,,,,,,,,,,
5,5,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,4,0,0,0,73,,0.5,0
5,5,0,31846.5,32134.5,0.00896319,0,31846.5,32247.6,0.0124385,0,0,0,0,40,506,0,0,38,98,,,,,,,,,,
5,5,1,31846.5,32134.5,0.00896319,0,31846.5,32247.6,0.0124385,0,1,0,0,40,509,3,0,40,104,,,,,,,,,,
5,5,2,32134.5,32134.5,0,0,31846.5,32247.6,0.0124385,0,1,0,0,40,509,0,0,40,104,,,,,,,,,,
4294967295,4294967295,,,,,,,,,,,,,,,,,,,,Start Quick Dive,4294967295,0,0,,,,1.79769e+308,1.79769e+308
5,6,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,5,0,0,,,,0.5,1
5,6,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5,6,0,32134.5,32262.9,0.00397832,0,31846.5,32247.6,0.0124385,0,0,0,0,40,509,0,0,40,104,,,,,,,,,,
5,6,1,32206,32247.6,0.00129027,0,31846.5,32247.6,0.0124385,0,0,0,0,40,523,14,0,39,101,,,,,,,,,,
4294967295,4294967295,,,,,,,,,,,,,,,,,,,,End Quick Dive,4294967295,0,0,,,,1.79769e+308,1.79769e+308
5,6,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,4,0,0,0,73,,0.5,1
5,6,0,31846.5,31992.4,0.0045612,0,31846.5,32247.6,0.0124385,1,0,0,0,40,523,0,0,39,101,,,,,,,,,,
5,6,1,31846.5,31992.4,0.0045612,0,31846.5,32247.6,0.0124385,0,0,0,0,40,532,9,0,39,101,,,,,,,,,,
5,6,2,31971,31992.4,0.000668283,0,31846.5,32247.6,0.0124385,0,0,0,0,40,533,1,0,37,95,,,,,,,,,,
5,6,3,31992.4,31992.4,0,0,31846.5,32247.6,0.0124385,0,0,0,0,40,533,0,0,37,95,,,,,,,,,,
6,1,0,-1.79769e+308,500000,3.59539e+302,1,-1.79769e+308,500000,3.59539e+302,0,0,0,0,37,34,0,0,0,0,,,,,,,,,,
6,1,1,-167625,51338.8,4.26507,0,-167625,500000,1.33525,0,0,0,0,37,209,175,0,30,74,,,,,,,,,,
6,1,2,-167625,49207.1,4.40652,1,-167625,49207.1,4.40652,0,0,0,0,37,320,111,0,37,95,,,,,,,,,,
6,1,3,9828.67,49207.1,0.800259,0,9828.67,49207.1,0.800259,0,0,0,0,37,393,73,0,39,101,,,,,,,,,,
6,1,4,43124.2,49207.1,0.12362,0,43124.2,49207.1,0.12362,0,0,0,0,37,421,28,0,38,98,,,,,,,,,,
6,1,5,43124.2,49207.1,0.12362,0,43124.2,49207.1,0.12362,0,0,0,0,37,480,59,0,40,104,,,,,,,,,,
6,1,6,47034.3,48120.7,0.0225772,1,47034.3,48120.7,0.0225772,0,0,0,0,37,495,15,0,35,89,,,,,,,,,,
6,1,7,47813.6,48120.7,0.00638245,0,47813.6,48120.7,0.00638245,0,0,0,0,37,508,13,0,47,125,,,,,,,,,,
6,1,8,48120.7,48120.7,0,0,48120.7,48120.7,0,0,0,0,0,37,508,0,0,39,101,,,,,,,,,,
7,1,0,-1.79769e+308,540000,3.32906e+302,1,-1.79769e+308,540000,3.32906e+302,0,0,0,0,39,36,0,0,0,0,,,,,,,,,,
7,1,1,-202860,93493.5,3.16977,1,-202860,93493.5,3.16977,0,0,0,0,39,275,239,0,33,83,,,,,,,,,,
7,1,2,-202860,50930.9,4.98304,1,-202860,50930.9,4.98304,0,0,0,0,39,354,79,0,37,95,,,,,,,,,,
7,1,3,-55974.1,50930.9,2.09902,0,-55974.1,50930.9,2.09902,0,0,0,0,39,413,59,0,39,101,,,,,,,,,,
7,1,4,-55974.1,50930.9,2.09902,0,-55974.1,50930.9,2.09902,0,0,0,0,39,507,94,0,41,107,,,,,,,,,,
7,1,5,-55974.1,50930.9,2.09902,0,-55974.1,50930.9,2.09902,0,0,0,0,39,565,58,0,51,137,,,,,,,,,,
7,1,6,-16966.2,50930.9,1.33312,0,-16966.2,50930.9,1.33312,0,0,0,0,39,618,53,0,45,119,,,,,,,,,,
7,1,7,50930.9,50930.9,0,0,50930.9,50930.9,0,0,0,0,0,39,618,0,0,39,101,,,,,,,,,,
8,1,0,-1.79769e+308,540000,3.32906e+302,1,-1.79769e+308,540000,3.32906e+302,0,0,0,0,39,36,0,0,0,0,,,,,,,,,,
8,1,1,-200533,73974.5,3.71083,0,-200533,540000,1.37136,0,0,0,0,39,259,223,0,35,89,,,,,,,,,,
8,1,2,-190070,53236.2,4.57032,0,-190070,540000,1.35198,0,0,0,0,39,364,105,0,44,116,,,,,,,,,,
8,1,3,-128356,52863.2,3.42808,0,-128356,540000,1.2377,0,0,0,0,39,396,32,0,39,101,,,,,,,,,,
8,1,4,-115704,52721.1,3.19465,0,-115704,540000,1.21427,0,0,0,0,39,452,56,0,43,113,,,,,,,,,,
8,1,5,-115704,52721.1,3.19465,0,-115704,540000,1.21427,0,0,0,0,39,508,56,0,57,155,,,,,,,,,,
8,1,6,52689.6,52716.3,0.000506528,0,52689.6,540000,0.902427,0,0,0,0,39,509,1,0,43,113,,,,,,,,,,
8,1,7,52689.6,52710.6,0.000397996,0,52689.6,540000,0.902427,0,0,0,0,39,514,5,0,43,113,,,,,,,,,,
8,1,8,52710.6,52710.6,0,0,52710.6,540000,0.902388,0,0,0,0,39,514,0,0,43,113,,,,,,,,,,
8,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
8,2,,,,,,,,,,,,,,,,,,,,VEHICLE_MAINTENANCE,1,0,0,,,,0.666667,1
8,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
8,2,0,52710.6,52778.3,0.00128305,0,52710.6,540000,0.902388,0,0,0,0,39,514,0,0,43,113,,,,,,,,,,
8,2,1,52710.6,52710.6,1.38036e-16,0,52710.6,540000,0.902388,0,0,0,0,39,515,1,0,42,110,,,,,,,,,,
8,3,,,,,,,,,,,,,,,,,,,,VEHICLE_CHARGING_AFTER,2,0,0,,,,0.666667,1
8,3,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
8,3,0,52710.6,53147.4,0.00821868,0,52710.6,540000,0.902388,0,0,0,0,39,515,0,0,42,110,,,,,,,,,,
8,3,1,52710.6,52867,0.00295862,0,52710.6,540000,0.902388,0,0,0,0,39,519,4,0,41,106,,,,,,,,,,
8,4,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,3,0,0,,,,0.5,1
8,4,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
8,4,0,52710.6,53742.5,0.0192019,0,52710.6,540000,0.902388,0,0,0,0,39,519,0,0,41,106,,,,,,,,,,
8,4,1,52710.6,53547.1,0.0156225,1,52710.6,53547.1,0.0156225,0,0,0,0,39,543,24,0,43,112,,,,,,,,,,
8,4,2,53336.2,53547.1,0.00393836,0,52710.6,53547.1,0.0156225,0,0,0,0,39,544,1,0,39,100,,,,,,,,,,
8,1,,,,,,,,,,,,,,,,,,,,Branch-and-Price (Best-First),4294967295,0,0,,,,1.79769e+308,1.79769e+308
8,2,0,52710.6,52973.8,0.00496905,1,52710.6,52973.8,0.00496905,0,0,0,0,39,544,0,0,39,100,,,,,,,,,,
8,2,1,52973.8,52973.8,0,0,52710.6,52973.8,0.00496905,0,0,0,0,39,544,0,0,39,101,,,,,,,,,,
8,2,0,52710.6,53149.8,0.00826436,0,52710.6,52973.8,0.00496905,1,0,0,0,39,544,0,0,39,101,,,,,,,,,,
8,2,1,53149.8,53149.8,0,0,52710.6,52973.8,0.00496905,0,0,0,0,39,544,0,0,39,101,,,,,,,,,,
8,1,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,27,0,0,0,0,0,0,,,,,,,,,,
8,3,,,,,,,,,,,,,,,,,,,,TOTAL_VEHICLES,1,0,0,,,,4.33333,4
8,3,0,52710.6,52973.8,0.00496905,0,52710.6,52973.8,0.00496905,0,0,0,0,39,544,0,0,39,101,,,,,,,,,,
