IndexPlanningHorizon,IndexBranchingNode,Iteration,LBfrac,UBfrac,GAPfrac,IntFound,LBint,UBint,GAPint,MSecondsMP,MSecondsPP,MSecondsAUXCG,MSecondsStrongBranching,MPSizeConstraints,MPSizeVariables,ColumnsAdded,PPNetworkConstructionTime,PPNetworkSizeNodes,PPNetworkSizeArcs,LazyConstraintAdded,BranchType,IndexParentBranchingNode,MSecondsFilterMPVars,MSecondsFilterPPNodes,VehicleID,TripID,MaintenanceID,FracValue,BranchValue
1,5,2,31740.5,31997,0.00801724,0,31072.7,31997,0.0288893,0,0,0,0,40,572,6,0,53,143,,,,,,,,,,
1,5,3,31997,31997,0,0,31072.7,31997,0.0288893,0,0,0,0,40,572,0,0,42,110,,,,,,,,,,
2,1,0,-1.79769e+308,460000,3.90803e+302,1,-1.79769e+308,460000,3.90803e+302,0,0,0,0,35,32,0,0,0,0,,,,,,,,,,
2,1,1,-169059,48955.4,4.45333,1,-169059,48955.4,4.45333,0,0,0,0,35,178,146,0,29,71,,,,,,,,,,
2,1,2,-138574,48663.6,3.84759,1,-138574,48663.6,3.84759,0,0,0,0,35,285,107,0,35,89,,,,,,,,,,
2,1,3,42593.5,46547.2,0.0849384,1,42593.5,46547.2,0.0849384,0,0,0,0,35,305,20,0,35,89,,,,,,,,,,
2,1,4,46536,46547.2,0.000238898,0,46536,46547.2,0.000238898,0,0,0,0,35,311,6,0,34,86,,,,,,,,,,
2,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
3,1,0,-1.79769e+308,500000,3.59539e+302,1,-1.79769e+308,500000,3.59539e+302,0,0,0,0,37,34,0,0,0,0,,,,,,,,,,
3,1,1,-205315,52116.6,4.93954,1,-205315,52116.6,4.93954,0,0,0,0,37,177,143,0,32,80,,,,,,,,,,
3,1,2,-159090,51982.9,4.06044,1,-159090,51982.9,4.06044,0,0,0,0,37,287,110,0,40,104,,,,,,,,,,
3,1,3,-128760,48230.5,3.66967,0,-128760,51982.9,3.47696,0,0,0,0,37,453,166,0,51,137,,,,,,,,,,
3,1,4,46396.9,47792.8,0.0292058,1,46396.9,47792.8,0.0292058,0,0,0,0,37,476,23,0,39,101,,,,,,,,,,
3,1,5,47792.8,47792.8,0,0,47792.8,47792.8,0,0,0,0,0,37,476,0,0,35,89,,,,,,,,,,
4,1,0,-1.79769e+308,540000,3.32906e+302,1,-1.79769e+308,540000,3.32906e+302,0,0,0,0,39,36,0,0,0,0,,,,,,,,,,
4,1,1,-203607,161345,2.26194,1,-203607,161345,2.26194,0,0,0,0,39,163,127,0,35,89,,,,,,,,,,
4,1,2,-203607,52853.1,4.85232,1,-203607,52853.1,4.85232,0,0,0,0,39,345,182,0,42,110,,,,,,,,,,
4,1,3,-142211,50853.4,3.7965,0,-142211,52853.1,3.69069,0,0,0,0,39,465,120,0,43,113,,,,,,,,,,
4,1,4,-130955,50047.7,3.6166,1,-130955,50047.7,3.6166,0,0,0,0,39,551,86,0,45,119,,,,,,,,,,
4,1,5,-130955,50047.7,3.6166,0,-130955,50047.7,3.6166,0,0,0,0,39,614,63,0,44,116,,,,,,,,,,
4,1,6,-125587,50047.7,3.50935,0,-125587,50047.7,3.50935,0,0,0,0,39,673,59,0,42,110,,,,,,,,,,
4,1,7,50047.7,50047.7,0,0,50047.7,50047.7,2.90761e-16,0,0,0,0,39,673,0,0,42,110,,,,,,,,,,
5,1,0,-1.79769e+308,560000,3.21017e+302,1,-1.79769e+308,560000,3.21017e+302,0,0,0,0,40,37,0,0,0,0,,,,,,,,,,
5,1,1,-225822,107970,3.09152,1,-225822,107970,3.09152,0,0,0,0,40,156,119,0,34,86,,,,,,,,,,
5,1,2,-225822,32268.3,7.99824,0,-225822,107970,3.09152,0,0,0,0,40,304,148,0,41,107,,,,,,,,,,
5,1,3,-225822,31495,8.17008,0,-225822,107970,3.09152,0,0,0,0,40,410,106,0,42,110,,,,,,,,,,
5,1,4,30475.4,31319.9,0.0269645,0,30475.4,107970,0.717743,0,0,0,0,40,419,9,0,39,101,,,,,,,,,,
5,1,5,30619.3,31134,0.0165306,0,30619.3,107970,0.716409,0,0,0,0,40,426,7,0,41,107,,,,,,,,,,
5,1,6,30702.6,31134,0.0138553,0,30702.6,107970,0.715638,0,0,0,0,40,428,2,0,37,95,,,,,,,,,,
5,1,7,31134,31134,0,0,31134,107970,0.711643,0,0,0,0,40,428,0,0,36,92,,,,,,,,,,
5,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
5,2,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,1,0,0,,,,0.5,1
5,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5,2,0,31134,31425.8,0.00928688,0,31134,107970,0.711643,0,0,0,0,40,428,0,0,36,92,,,,,,,,,,
5,2,1,31134,31352.9,0.00698137,0,31134,107970,0.711643,0,0,0,0,40,440,12,0,39,101,,,,,,,,,,
5,2,2,31197,31279.9,0.00265224,0,31134,107970,0.711643,0,0,0,0,40,445,5,0,38,98,,,,,,,,,,
5,3,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,2,0,0,,,,0.5,1
5,3,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5,3,0,31197,32085,0.0276788,0,31134,107970,0.711643,0,0,0,0,40,445,0,0,38,98,,,,,,,,,,
5,3,1,31197,31718.5,0.0164429,0,31134,107970,0.711643,0,0,0,0,40,459,14,0,39,101,,,,,,,,,,
5,3,2,31435,31576.8,0.00448853,0,31134,107970,0.711643,0,0,0,0,40,462,3,0,42,110,,,,,,,,,,
5,4,,,,,,,,,,,,,,,,,,,,VEHICLE_MAINTENANCE,3,0,0,,,,0.5,1
5,4,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
5,4,0,31435,32841.3,0.0428204,1,31134,32841.3,0.0519868,0,0,0,0,40,462,0,0,42,110,,,,,,,,,,
5,4,1,31435,32325.7,0.0275515,1,31134,32325.7,0.0368642,0,0,0,0,40,476,14,0,38,98,,,,,,,,,,
5,4,2,32305.7,32325.7,0.000615899,0,31134,32325.7,0.0368642,0,0,0,0,40,478,2,0,39,101,,,,,,,,,,
6,1,0,-1.79769e+308,460000,3.90803e+302,1,-1.79769e+308,460000,3.90803e+302,0,0,0,0,35,32,0,0,0,0,,,,,,,,,,
6,1,1,-168918,53731.7,4.14373,1,-168918,53731.7,4.14373,0,0,0,0,35,164,132,0,29,71,,,,,,,,,,
6,1,2,-168918,50249,4.36162,1,-168918,50249,4.36162,0,0,0,0,35,251,87,0,34,86,,,,,,,,,,
6,1,3,39948.9,50249,0.20498,0,39948.9,50249,0.20498,0,0,0,0,35,321,70,0,34,86,,,,,,,,,,
6,1,4,39948.9,47187.7,0.153403,1,39948.9,47187.7,0.153403,0,0,0,0,35,388,67,0,37,95,,,,,,,,,,
6,1,5,46619.2,46619.2,1.56072e-16,1,46619.2,46619.2,1.56072e-16,0,0,0,0,35,392,4,0,30,74,,,,,,,,,,
7,1,0,-1.79769e+308,500000,3.59539e+302,1,-1.79769e+308,500000,3.59539e+302,0,0,0,0,37,34,0,0,0,0,,,,,,,,,,
7,1,1,-205175,52152.7,4.93412,1,-205175,52152.7,4.93412,0,0,0,0,37,206,172,0,32,80,,,,,,,,,,
7,1,2,-205175,47828.8,5.28977,1,-205175,47828.8,5.28977,0,0,0,0,37,346,140,0,40,104,,,,,,,,,,
7,1,3,-138744,47828.8,3.90085,0,-138744,47828.8,3.90085,0,0,0,0,37,438,92,0,45,119,,,,,,,,,,
7,1,4,-136073,47828.8,3.845,0,-136073,47828.8,3.845,0,0,0,0,37,527,89,0,48,128,,,,,,,,,,
7,1,5,47828.8,47828.8,0,0,47828.8,47828.8,0,0,0,0,0,37,527,0,0,38,98,,,,,,,,,,
8,1,0,-1.79769e+308,540000,3.32906e+302,1,-1.79769e+308,540000,3.32906e+302,0,0,0,0,39,36,0,0,0,0,,,,,,,,,,
8,1,1,-203466,87384.1,3.32841,1,-203466,87384.1,3.32841,0,0,0,0,39,205,169,0,35,89,,,,,,,,,,
8,1,2,-203466,52057.3,4.9085,1,-203466,52057.3,4.9085,0,0,0,0,39,343,138,0,44,116,,,,,,,,,,
8,1,3,-203466,51781.7,4.92931,0,-203466,52057.3,4.9085,0,0,0,0,39,476,133,0,49,131,,,,,,,,,,
8,1,4,-133206,50623.8,3.63129,1,-133206,50623.8,3.63129,0,0,0,0,39,573,97,0,48,128,,,,,,,,,,
8,1,5,-122073,50260.7,3.4288,0,-122073,50623.8,3.41139,0,0,0,0,39,624,51,0,39,101,,,,,,,,,,
8,1,6,49976.5,50260.7,0.00565468,0,49976.5,50623.8,0.0127858,0,0,0,0,39,625,1,0,40,104,,,,,,,,,,
8,1,7,50047.7,50047.7,0,1,50047.7,50047.7,0,0,0,0,0,39,626,1,0,40,104,,,,,,,,,,
9,1,0,-1.79769e+308,560000,3.21017e+302,1,-1.79769e+308,560000,3.21017e+302,0,0,0,0,40,37,0,0,0,0,,,,,,,,,,
9,1,1,-225821,107970,3.09151,1,-225821,107970,3.09151,0,0,0,0,40,155,118,0,34,86,,,,,,,,,,
9,1,2,-225821,35311.7,7.39506,0,-225821,107970,3.09151,0,0,0,0,40,374,219,0,48,128,,,,,,,,,,
9,1,3,-155643,32549.4,5.78174,0,-155643,107970,2.44153,1,0,0,0,40,515,141,0,46,122,,,,,,,,,,
9,1,4,-148965,32403.4,5.59721,0,-148965,107970,2.37969,0,0,0,0,40,601,86,0,49,131,,,,,,,,,,
9,1,5,-148745,31430.1,5.73257,0,-148745,107970,2.37765,1,0,0,0,40,673,72,0,45,119,,,,,,,,,,
9,1,6,-148745,31430.1,5.73257,0,-148745,107970,2.37765,0,1,0,0,40,870,197,0,91,257,,,,,,,,,,
9,1,7,29896.6,31426.3,0.0486752,0,29896.6,107970,0.723103,1,0,0,0,40,880,10,0,52,140,,,,,,,,,,
9,1,8,31274.2,31426.3,0.00484015,0,31274.2,107970,0.710344,0,0,0,0,40,881,1,0,44,116,,,,,,,,,,
9,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
9,2,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,1,0,0,,,,0.5,1
9,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
9,2,0,31274.2,31718.2,0.0139969,0,31274.2,107970,0.710344,0,0,0,0,40,881,0,0,44,116,,,,,,,,,,
9,2,1,31274.2,31718.2,0.0139969,0,31274.2,107970,0.710344,0,0,0,0,40,883,2,0,40,104,,,,,,,,,,
9,2,2,31692,31718.2,0.000825767,0,31274.2,107970,0.710344,0,0,0,0,40,886,3,0,44,116,,,,,,,,,,
9,3,,,,,,,,,,,,,,,,,,,,VEHICLE_MAINTENANCE,2,0,0,,,,0.5,1
9,3,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
9,3,0,31692,32540.4,0.0260729,1,31274.2,32540.4,0.0389113,1,0,0,0,40,886,0,0,44,116,,,,,,,,,,
9,3,1,32283.7,32540.4,0.00788952,0,31274.2,32540.4,0.0389113,0,0,0,0,40,894,8,0,39,101,,,,,,,,,,
9,3,2,32540.4,32540.4,0,0,31274.2,32540.4,0.0389113,0,0,0,0,40,894,0,0,36,92,,,,,,,,,,
10,1,0,-1.79769e+308,500000,3.59539e+302,1,-1.79769e+308,500000,3.59539e+302,0,0,0,0,37,34,0,0,0,0,,,,,,,,,,
10,1,1,-167617,53772.4,4.11716,1,-167617,53772.4,4.11716,0,0,0,0,37,167,133,0,30,74,,,,,,,,,,
10,1,2,-167617,51309.8,4.26677,0,-167617,53772.4,4.11716,0,0,0,0,37,245,78,0,36,92,,,,,,,,,,
10,1,3,-167617,51309.8,4.26677,0,-167617,53772.4,4.11716,0,0,0,0,37,333,88,0,38,98,,,,,,,,,,
10,1,4,37082.8,50762.8,0.269488,0,37082.8,53772.4,0.310375,0,0,0,0,37,385,52,0,34,86,,,,,,,,,,
10,1,5,40900.2,48404.9,0.155041,1,40900.2,48404.9,0.155041,0,0,0,0,37,466,81,0,43,113,,,,,,,,,,
10,1,6,45134.8,48120.7,0.0620493,1,45134.8,48120.7,0.0620493,0,0,0,0,37,486,20,0,33,83,,,,,,,,,,
10,1,7,46364.9,48120.7,0.0364876,0,46364.9,48120.7,0.0364876,0,0,0,0,37,521,35,0,38,98,,,,,,,,,,
10,1,8,48113,48120.7,0.000158767,0,48113,48120.7,0.000158767,0,0,0,0,37,522,1,0,36,92,,,,,,,,,,
10,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
11,1,0,-1.79769e+308,380000,4.73077e+302,1,-1.79769e+308,380000,4.73077e+302,0,0,0,0,29,28,0,0,0,0,,,,,,,,,,
11,1,1,-167272,82889.2,3.01802,1,-167272,82889.2,3.01802,0,0,0,0,29,102,74,0,23,53,,,,,,,,,,
11,1,2,-167272,46694.5,4.58227,1,-167272,46694.5,4.58227,0,0,0,0,29,154,52,0,26,62,,,,,,,,,,
11,1,3,-167272,46694.5,4.58227,0,-167272,46694.5,4.58227,0,0,0,0,29,224,70,0,32,80,,,,,,,,,,
11,1,4,46401.2,46694.5,0.00628083,0,46401.2,46694.5,0.00628083,0,0,0,0,29,231,7,0,26,62,,,,,,,,,,
11,1,5,46679.2,46694.5,0.000327234,0,46679.2,46694.5,0.000327234,0,0,0,0,29,232,1,0,25,59,,,,,,,,,,
11,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
12,1,0,-1.79769e+308,220000,8.17133e+302,1,-1.79769e+308,220000,8.17133e+302,0,0,0,0,21,20,0,0,0,0,,,,,,,,,,
12,1,1,-131700,74236.4,2.77406,1,-131700,74236.4,2.77406,0,0,0,0,21,48,28,0,19,41,,,,,,,,,,
12,1,2,-41484.5,40087,2.03486,1,-41484.5,40087,2.03486,0,0,0,0,21,58,10,0,19,41,,,,,,,,,,
12,1,3,35003.7,40087,0.126807,0,35003.7,40087,0.126807,0,0,0,0,21,68,10,0,19,41,,,,,,,,,,
12,1,4,39503.3,40003.7,0.0125082,1,39503.3,40003.7,0.0125082,0,0,0,0,21,72,4,0,19,41,,,,,,,,,,
12,1,5,40003.7,40003.7,0,0,40003.7,40003.7,0,0,0,0,0,21,72,0,0,19,41,,,,,,,,,,
13,1,0,-1.79769e+308,140000,1.28407e+303,1,-1.79769e+308,140000,1.28407e+303,0,0,0,0,17,16,0,0,0,0,,,,,,,,,,
13,1,1,-56009.4,37375.1,2.49858,1,-56009.4,37375.1,2.49858,0,0,0,0,17,28,12,0,15,29,,,,,,,,,,
13,1,2,32090.9,37375.1,0.141383,0,32090.9,37375.1,0.141383,0,0,0,0,17,33,5,0,15,29,,,,,,,,,,
13,1,3,37090.9,37090.9,0,1,37090.9,37090.9,0,0,0,0,0,17,38,5,0,15,29,,,,,,,,,,
