VehicleID,StartLocationID,EndLocationID,StartTime,EndTime,BatteryChange,SoC,DistanceLastMaintenance,Type
0,0,3,2024-05-03 04:00:00+0000,2024-05-03 05:35:00+0000,0,137,678,TRIP
0,3,3,2024-05-03 05:35:00+0000,2024-05-03 05:35:00+0000,0,137,678,DEADLEG
0,3,0,2024-05-03 05:50:00+0000,2024-05-03 07:25:00+0000,0,54,769,TRIP
0,0,2,2024-05-03 07:25:00+0000,2024-05-03 07:33:00+0000,0,50,774,DEADLEG
0,2,2,2024-05-03 08:13:00+0000,2024-05-03 10:53:00+0000,0,50,0,MAINTENANCE
0,2,1,2024-05-03 10:53:00+0000,2024-05-03 11:01:00+0000,0,46,5,DEADLEG
0,1,1,2024-05-03 11:01:00+0000,2024-05-03 11:01:00+0000,0,46,5,OUT_OF_ROTATION
0,1,1,2024-05-03 11:01:00+0000,2024-05-03 11:01:00+0000,0,46,5,DEADLEG
0,1,1,2024-05-03 11:50:00+0000,2024-05-03 11:55:00+0000,0,46,5,PUT_ON_CHARGE
0,1,1,2024-05-03 11:55:00+0000,2024-05-03 13:05:00+0000,0,221,5,CHARGING
0,1,1,2024-05-03 13:05:00+0000,2024-05-03 13:10:00+0000,0,221,5,TAKE_OFF_CHARGE
0,1,0,2024-05-03 13:10:00+0000,2024-05-03 13:10:00+0000,0,221,5,DEADLEG
0,0,3,2024-05-03 13:12:00+0000,2024-05-03 14:47:00+0000,0,129,105,TRIP
0,3,3,2024-05-03 14:47:00+0000,2024-05-03 14:47:00+0000,0,129,105,DEADLEG
0,3,0,2024-05-03 15:02:00+0000,2024-05-03 16:37:00+0000,0,46,196,TRIP
0,0,1,2024-05-03 16:37:00+0000,2024-05-03 16:37:00+0000,0,46,196,DEADLEG
0,1,1,2024-05-03 16:40:00+0000,2024-05-03 16:45:00+0000,0,46,196,PUT_ON_CHARGE
0,1,1,2024-05-03 16:45:00+0000,2024-05-03 17:55:00+0000,0,221,196,CHARGING
0,1,1,2024-05-03 17:55:00+0000,2024-05-03 18:00:00+0000,0,221,196,TAKE_OFF_CHARGE
0,1,0,2024-05-03 18:00:00+0000,2024-05-03 18:00:00+0000,0,221,196,DEADLEG
0,0,3,2024-05-03 18:00:00+0000,2024-05-03 19:35:00+0000,0,129,296,TRIP
0,3,3,2024-05-03 19:35:00+0000,2024-05-03 19:35:00+0000,0,129,296,DEADLEG
0,3,0,2024-05-03 19:50:00+0000,2024-05-03 21:25:00+0000,0,46,387,TRIP
0,0,1,2024-05-03 21:25:00+0000,2024-05-03 21:25:00+0000,0,46,387,DEADLEG
0,1,1,2024-05-03 21:25:00+0000,2024-05-03 21:30:00+0000,0,46,387,PUT_ON_CHARGE
0,1,1,2024-05-03 21:30:00+0000,2024-05-03 22:40:00+0000,0,221,387,CHARGING
0,1,1,2024-05-03 22:40:00+0000,2024-05-03 22:45:00+0000,0,221,387,TAKE_OFF_CHARGE
0,1,0,2024-05-03 22:45:00+0000,2024-05-03 22:45:00+0000,0,221,387,DEADLEG
0,0,3,2024-05-03 22:48:00+0000,2024-05-04 00:23:00+0000,0,129,487,TRIP
0,3,3,2024-05-04 00:23:00+0000,2024-05-04 00:23:00+0000,0,129,487,DEADLEG
0,3,0,2024-05-04 00:38:00+0000,2024-05-04 02:13:00+0000,0,46,578,TRIP
0,0,1,2024-05-04 02:13:00+0000,2024-05-04 02:13:00+0000,0,46,578,DEADLEG
0,1,1,2024-05-04 04:19:00+0000,2024-05-04 04:19:00+0000,0,46,578,OUT_OF_ROTATION
0,1,1,2024-05-04 04:19:00+0000,2024-05-04 04:19:00+0000,0,46,578,DEADLEG
0,1,1,2024-05-04 04:40:00+0000,2024-05-04 04:45:00+0000,0,46,578,PUT_ON_CHARGE
0,1,1,2024-05-04 04:45:00+0000,2024-05-04 05:55:00+0000,0,221,578,CHARGING
0,1,1,2024-05-04 05:55:00+0000,2024-05-04 06:00:00+0000,0,221,578,TAKE_OFF_CHARGE
0,1,0,2024-05-04 06:00:00+0000,2024-05-04 06:00:00+0000,0,221,578,DEADLEG
0,0,3,2024-05-04 06:00:00+0000,2024-05-04 07:35:00+0000,0,129,678,TRIP
0,3,3,2024-05-04 07:35:00+0000,2024-05-04 07:35:00+0000,0,129,678,DEADLEG
0,3,0,2024-05-04 07:50:00+0000,2024-05-04 09:25:00+0000,0,46,769,TRIP
0,0,1,2024-05-04 09:25:00+0000,2024-05-04 09:25:00+0000,0,46,769,DEADLEG
1,1,1,2024-05-01 00:00:00+0000,2024-05-01 00:00:00+0000,0,38,467,START_SCHEDULE
1,1,1,2024-05-01 04:16:00+0000,2024-05-01 04:16:00+0000,0,38,467,OUT_OF_ROTATION
1,1,1,2024-05-01 04:16:00+0000,2024-05-01 04:16:00+0000,0,38,467,DEADLEG
1,1,1,2024-05-01 04:20:00+0000,2024-05-01 04:25:00+0000,0,38,467,PUT_ON_CHARGE
1,1,1,2024-05-01 04:25:00+0000,2024-05-01 05:45:00+0000,0,238,467,CHARGING
1,1,1,2024-05-01 05:45:00+0000,2024-05-01 05:50:00+0000,0,238,467,TAKE_OFF_CHARGE
1,1,2,2024-05-01 05:50:00+0000,2024-05-01 05:58:00+0000,0,234,472,DEADLEG
1,2,2,2024-05-01 06:00:00+0000,2024-05-01 08:40:00+0000,0,234,0,MAINTENANCE
1,2,0,2024-05-01 08:40:00+0000,2024-05-01 08:48:00+0000,0,230,5,DEADLEG
1,0,3,2024-05-01 09:36:00+0000,2024-05-01 11:11:00+0000,0,134,105,TRIP
1,3,3,2024-05-01 11:11:00+0000,2024-05-01 11:11:00+0000,0,134,105,DEADLEG
1,3,0,2024-05-01 11:26:00+0000,2024-05-01 13:01:00+0000,0,47,196,TRIP
1,0,1,2024-05-01 13:01:00+0000,2024-05-01 13:01:00+0000,0,47,196,DEADLEG
1,1,1,2024-05-01 13:10:00+0000,2024-05-01 13:15:00+0000,0,47,196,PUT_ON_CHARGE
1,1,1,2024-05-01 13:15:00+0000,2024-05-01 14:35:00+0000,0,247,196,CHARGING
1,1,1,2024-05-01 14:35:00+0000,2024-05-01 14:40:00+0000,0,247,196,TAKE_OFF_CHARGE
1,1,2,2024-05-01 14:40:00+0000,2024-05-01 14:48:00+0000,0,243,201,DEADLEG
1,2,2,2024-05-01 14:52:00+0000,2024-05-01 17:32:00+0000,0,243,0,MAINTENANCE
1,2,0,2024-05-01 17:32:00+0000,2024-05-01 17:40:00+0000,0,239,5,DEADLEG
1,0,3,2024-05-01 19:12:00+0000,2024-05-01 20:47:00+0000,0,143,105,TRIP
1,3,3,2024-05-01 20:47:00+0000,2024-05-01 20:47:00+0000,0,143,105,DEADLEG
1,3,0,2024-05-01 21:02:00+0000,2024-05-01 22:37:00+0000,0,56,196,TRIP
1,0,1,2024-05-01 22:37:00+0000,2024-05-01 22:37:00+0000,0,56,196,DEADLEG
1,1,1,2024-05-01 22:37:00+0000,2024-05-01 22:37:00+0000,0,56,196,OUT_OF_ROTATION
1,1,1,2024-05-01 22:37:00+0000,2024-05-01 22:37:00+0000,0,56,196,DEADLEG
1,1,1,2024-05-02 00:35:00+0000,2024-05-02 00:40:00+0000,0,56,196,PUT_ON_CHARGE
1,1,1,2024-05-02 00:40:00+0000,2024-05-02 01:55:00+0000,0,243,196,CHARGING
1,1,1,2024-05-02 01:55:00+0000,2024-05-02 02:00:00+0000,0,243,196,TAKE_OFF_CHARGE
1,1,0,2024-05-02 02:00:00+0000,2024-05-02 02:00:00+0000,0,243,196,DEADLEG
1,0,3,2024-05-02 02:00:00+0000,2024-05-02 03:35:00+0000,0,147,296,TRIP
1,3,3,2024-05-02 03:35:00+0000,2024-05-02 03:35:00+0000,0,147,296,DEADLEG
1,3,0,2024-05-02 03:50:00+0000,2024-05-02 05:25:00+0000,0,60,387,TRIP
1,0,1,2024-05-02 05:25:00+0000,2024-05-02 05:25:00+0000,0,60,387,DEADLEG
1,1,1,2024-05-02 05:45:00+0000,2024-05-02 05:50:00+0000,0,60,387,PUT_ON_CHARGE
1,1,1,2024-05-02 05:50:00+0000,2024-05-02 07:05:00+0000,0,247,387,CHARGING
1,1,1,2024-05-02 07:05:00+0000,2024-05-02 07:10:00+0000,0,247,387,TAKE_OFF_CHARGE
1,1,0,2024-05-02 07:10:00+0000,2024-05-02 07:10:00+0000,0,247,387,DEADLEG
1,0,3,2024-05-02 07:12:00+0000,2024-05-02 08:47:00+0000,0,151,487,TRIP
1,3,3,2024-05-02 08:47:00+0000,2024-05-02 08:47:00+0000,0,151,487,DEADLEG
1,3,0,2024-05-02 09:02:00+0000,2024-05-02 10:37:00+0000,0,64,578,TRIP
1,0,1,2024-05-02 10:37:00+0000,2024-05-02 10:37:00+0000,0,64,578,DEADLEG
1,1,1,2024-05-02 11:45:00+0000,2024-05-02 11:50:00+0000,0,64,578,PUT_ON_CHARGE
1,1,1,2024-05-02 11:50:00+0000,2024-05-02 13:05:00+0000,0,250,578,CHARGING
1,1,1,2024-05-02 13:05:00+0000,2024-05-02 13:10:00+0000,0,250,578,TAKE_OFF_CHARGE
1,1,0,2024-05-02 13:10:00+0000,2024-05-02 13:10:00+0000,0,250,578,DEADLEG
1,0,3,2024-05-02 13:12:00+0000,2024-05-02 14:47:00+0000,0,154,678,TRIP
1,3,3,2024-05-02 14:47:00+0000,2024-05-02 14:47:00+0000,0,154,678,DEADLEG
1,3,0,2024-05-02 15:02:00+0000,2024-05-02 16:37:00+0000,0,67,769,TRIP
1,0,1,2024-05-02 16:37:00+0000,2024-05-02 16:37:00+0000,0,67,769,DEADLEG
1,1,1,2024-05-02 22:28:00+0000,2024-05-02 22:28:00+0000,0,67,769,OUT_OF_ROTATION
1,1,1,2024-05-03 04:28:00+0000,2024-05-03 04:28:00+0000,0,67,769,OUT_OF_ROTATION
1,1,1,2024-05-03 04:28:00+0000,2024-05-03 04:28:00+0000,0,67,769,DEADLEG
1,1,1,2024-05-03 05:35:00+0000,2024-05-03 05:40:00+0000,0,67,769,PUT_ON_CHARGE
1,1,1,2024-05-03 05:40:00+0000,2024-05-03 05:45:00+0000,0,79,769,CHARGING
1,1,1,2024-05-03 05:45:00+0000,2024-05-03 05:50:00+0000,0,79,769,TAKE_OFF_CHARGE
1,1,2,2024-05-03 05:50:00+0000,2024-05-03 05:58:00+0000,0,75,774,DEADLEG
1,2,2,2024-05-03 06:00:00+0000,2024-05-03 08:40:00+0000,0,75,0,MAINTENANCE
1,2,1,2024-05-03 08:40:00+0000,2024-05-03 08:48:00+0000,0,71,5,DEADLEG
1,1,1,2024-05-03 09:20:00+0000,2024-05-03 09:25:00+0000,0,71,5,PUT_ON_CHARGE
1,1,1,2024-05-03 09:25:00+0000,2024-05-03 10:40:00+0000,0,250,5,CHARGING
1,1,1,2024-05-03 10:40:00+0000,2024-05-03 10:45:00+0000,0,250,5,TAKE_OFF_CHARGE
1,1,0,2024-05-03 10:45:00+0000,2024-05-03 10:45:00+0000,0,250,5,DEADLEG
1,0,3,2024-05-03 10:48:00+0000,2024-05-03 12:23:00+0000,0,154,105,TRIP
1,3,3,2024-05-03 12:23:00+0000,2024-05-03 12:23:00+0000,0,154,105,DEADLEG
1,3,0,2024-05-03 12:38:00+0000,2024-05-03 14:13:00+0000,0,67,196,TRIP
1,0,1,2024-05-03 14:13:00+0000,2024-05-03 14:13:00+0000,0,67,196,DEADLEG
1,1,1,2024-05-03 15:20:00+0000,2024-05-03 15:25:00+0000,0,67,196,PUT_ON_CHARGE
1,1,1,2024-05-03 15:25:00+0000,2024-05-03 16:40:00+0000,0,250,196,CHARGING
1,1,1,2024-05-03 16:40:00+0000,2024-05-03 16:45:00+0000,0,250,196,TAKE_OFF_CHARGE
1,1,0,2024-05-03 16:45:00+0000,2024-05-03 16:45:00+0000,0,250,196,DEADLEG
1,0,3,2024-05-03 16:48:00+0000,2024-05-03 18:23:00+0000,0,154,296,TRIP
1,3,3,2024-05-03 18:23:00+0000,2024-05-03 18:23:00+0000,0,154,296,DEADLEG
1,3,0,2024-05-03 18:38:00+0000,2024-05-03 20:13:00+0000,0,67,387,TRIP
1,0,1,2024-05-03 20:13:00+0000,2024-05-03 20:13:00+0000,0,67,387,DEADLEG
1,1,1,2024-05-03 22:28:00+0000,2024-05-03 22:28:00+0000,0,67,387,OUT_OF_ROTATION
1,1,1,2024-05-03 22:28:00+0000,2024-05-03 22:28:00+0000,0,67,387,DEADLEG
1,1,1,2024-05-03 22:35:00+0000,2024-05-03 22:40:00+0000,0,67,387,PUT_ON_CHARGE
1,1,1,2024-05-03 22:40:00+0000,2024-05-03 23:55:00+0000,0,250,387,CHARGING
1,1,1,2024-05-03 23:55:00+0000,2024-05-04 00:00:00+0000,0,250,387,TAKE_OFF_CHARGE
1,1,0,2024-05-04 00:00:00+0000,2024-05-04 00:00:00+0000,0,250,387,DEADLEG
1,0,3,2024-05-04 00:00:00+0000,2024-05-04 01:35:00+0000,0,154,487,TRIP
1,3,3,2024-05-04 01:35:00+0000,2024-05-04 01:35:00+0000,0,154,487,DEADLEG
1,3,0,2024-05-04 01:50:00+0000,2024-05-04 03:25:00+0000,0,67,578,TRIP
1,0,1,2024-05-04 03:25:00+0000,2024-05-04 03:25:00+0000,0,67,578,DEADLEG
1,1,1,2024-05-04 04:20:00+0000,2024-05-04 04:25:00+0000,0,67,578,PUT_ON_CHARGE
1,1,1,2024-05-04 04:25:00+0000,2024-05-04 05:45:00+0000,0,250,578,CHARGING
1,1,1,2024-05-04 05:45:00+0000,2024-05-04 05:50:00+0000,0,250,578,TAKE_OFF_CHARGE
1,1,2,2024-05-04 05:50:00+0000,2024-05-04 05:58:00+0000,0,246,583,DEADLEG
1,2,2,2024-05-04 06:00:00+0000,2024-05-04 08:40:00+0000,0,246,0,MAINTENANCE
1,2,0,2024-05-04 08:40:00+0000,2024-05-04 08:48:00+0000,0,242,5,DEADLEG
1,0,3,2024-05-04 09:36:00+0000,2024-05-04 11:11:00+0000,0,146,105,TRIP
1,3,3,2024-05-04 11:11:00+0000,2024-05-04 11:11:00+0000,0,146,105,DEADLEG
1,3,0,2024-05-04 11:26:00+0000,2024-05-04 13:01:00+0000,0,59,196,TRIP
1,0,1,2024-05-04 13:01:00+0000,2024-05-04 13:01:00+0000,0,59,196,DEADLEG
2,1,1,2024-05-01 00:00:00+0000,2024-05-01 00:00:00+0000,0,38,586,START_SCHEDULE
2,1,1,2024-05-01 04:16:00+0000,2024-05-01 04:16:00+0000,0,38,586,OUT_OF_ROTATION
2,1,1,2024-05-01 10:16:00+0000,2024-05-01 10:16:00+0000,0,38,586,OUT_OF_ROTATION
2,1,1,2024-05-01 10:16:00+0000,2024-05-01 10:16:00+0000,0,38,586,DEADLEG
2,1,1,2024-05-01 11:00:00+0000,2024-05-01 11:05:00+0000,0,38,586,PUT_ON_CHARGE
2,1,1,2024-05-01 11:05:00+0000,2024-05-01 12:25:00+0000,0,238,586,CHARGING
2,1,1,2024-05-01 12:25:00+0000,2024-05-01 12:30:00+0000,0,238,586,TAKE_OFF_CHARGE
2,1,2,2024-05-01 12:30:00+0000,2024-05-01 12:38:00+0000,0,234,591,DEADLEG
2,2,2,2024-05-01 12:39:00+0000,2024-05-01 15:19:00+0000,0,234,0,MAINTENANCE
2,2,0,2024-05-01 15:19:00+0000,2024-05-01 15:27:00+0000,0,230,5,DEADLEG
2,0,3,2024-05-01 15:36:00+0000,2024-05-01 17:11:00+0000,0,133,105,TRIP
2,3,3,2024-05-01 17:11:00+0000,2024-05-01 17:11:00+0000,0,133,105,DEADLEG
2,3,0,2024-05-01 17:26:00+0000,2024-05-01 19:01:00+0000,0,45,196,TRIP
2,0,1,2024-05-01 19:01:00+0000,2024-05-01 19:01:00+0000,0,45,196,DEADLEG
2,1,1,2024-05-01 22:19:00+0000,2024-05-01 22:19:00+0000,0,45,196,OUT_OF_ROTATION
2,1,1,2024-05-01 22:19:00+0000,2024-05-01 22:19:00+0000,0,45,196,DEADLEG
2,1,1,2024-05-01 22:35:00+0000,2024-05-01 22:40:00+0000,0,45,196,PUT_ON_CHARGE
2,1,1,2024-05-01 22:40:00+0000,2024-05-01 23:55:00+0000,0,232,196,CHARGING
2,1,1,2024-05-01 23:55:00+0000,2024-05-02 00:00:00+0000,0,232,196,TAKE_OFF_CHARGE
2,1,0,2024-05-02 00:00:00+0000,2024-05-02 00:00:00+0000,0,232,196,DEADLEG
2,0,3,2024-05-02 00:00:00+0000,2024-05-02 01:35:00+0000,0,135,296,TRIP
2,3,3,2024-05-02 01:35:00+0000,2024-05-02 01:35:00+0000,0,135,296,DEADLEG
2,3,0,2024-05-02 01:50:00+0000,2024-05-02 03:25:00+0000,0,47,387,TRIP
2,0,1,2024-05-02 03:25:00+0000,2024-05-02 03:25:00+0000,0,47,387,DEADLEG
2,1,1,2024-05-02 06:50:00+0000,2024-05-02 06:55:00+0000,0,47,387,PUT_ON_CHARGE
2,1,1,2024-05-02 06:55:00+0000,2024-05-02 08:15:00+0000,0,247,387,CHARGING
2,1,1,2024-05-02 08:15:00+0000,2024-05-02 08:20:00+0000,0,247,387,TAKE_OFF_CHARGE
2,1,0,2024-05-02 08:20:00+0000,2024-05-02 08:20:00+0000,0,247,387,DEADLEG
2,0,3,2024-05-02 08:24:00+0000,2024-05-02 09:59:00+0000,0,150,487,TRIP
2,3,3,2024-05-02 09:59:00+0000,2024-05-02 09:59:00+0000,0,150,487,DEADLEG
2,3,0,2024-05-02 10:14:00+0000,2024-05-02 11:49:00+0000,0,62,578,TRIP
2,0,2,2024-05-02 11:49:00+0000,2024-05-02 11:57:00+0000,0,58,583,DEADLEG
2,2,2,2024-05-02 12:39:00+0000,2024-05-02 15:19:00+0000,0,58,0,MAINTENANCE
2,2,1,2024-05-02 15:19:00+0000,2024-05-02 15:27:00+0000,0,54,5,DEADLEG
2,1,1,2024-05-02 16:23:00+0000,2024-05-02 16:23:00+0000,0,54,5,OUT_OF_ROTATION
2,1,1,2024-05-02 16:23:00+0000,2024-05-02 16:23:00+0000,0,54,5,DEADLEG
2,1,1,2024-05-02 16:35:00+0000,2024-05-02 16:40:00+0000,0,54,5,PUT_ON_CHARGE
2,1,1,2024-05-02 16:40:00+0000,2024-05-02 17:55:00+0000,0,241,5,CHARGING
2,1,1,2024-05-02 17:55:00+0000,2024-05-02 18:00:00+0000,0,241,5,TAKE_OFF_CHARGE
2,1,0,2024-05-02 18:00:00+0000,2024-05-02 18:00:00+0000,0,241,5,DEADLEG
2,0,3,2024-05-02 18:00:00+0000,2024-05-02 19:35:00+0000,0,144,105,TRIP
2,3,3,2024-05-02 19:35:00+0000,2024-05-02 19:35:00+0000,0,144,105,DEADLEG
2,3,0,2024-05-02 19:50:00+0000,2024-05-02 21:25:00+0000,0,56,196,TRIP
2,0,1,2024-05-02 21:25:00+0000,2024-05-02 21:25:00+0000,0,56,196,DEADLEG
2,1,1,2024-05-02 22:35:00+0000,2024-05-02 22:40:00+0000,0,56,196,PUT_ON_CHARGE
2,1,1,2024-05-02 22:40:00+0000,2024-05-02 23:55:00+0000,0,243,196,CHARGING
2,1,1,2024-05-02 23:55:00+0000,2024-05-03 00:00:00+0000,0,243,196,TAKE_OFF_CHARGE
2,1,0,2024-05-03 00:00:00+0000,2024-05-03 00:00:00+0000,0,243,196,DEADLEG
2,0,3,2024-05-03 00:00:00+0000,2024-05-03 01:35:00+0000,0,146,296,TRIP
2,3,3,2024-05-03 01:35:00+0000,2024-05-03 01:35:00+0000,0,146,296,DEADLEG
2,3,0,2024-05-03 01:50:00+0000,2024-05-03 03:25:00+0000,0,58,387,TRIP
2,0,1,2024-05-03 03:25:00+0000,2024-05-03 03:25:00+0000,0,58,387,DEADLEG
2,1,1,2024-05-03 08:10:00+0000,2024-05-03 08:15:00+0000,0,58,387,PUT_ON_CHARGE
2,1,1,2024-05-03 08:15:00+0000,2024-05-03 09:30:00+0000,0,245,387,CHARGING
2,1,1,2024-05-03 09:30:00+0000,2024-05-03 09:35:00+0000,0,245,387,TAKE_OFF_CHARGE
2,1,0,2024-05-03 09:35:00+0000,2024-05-03 09:35:00+0000,0,245,387,DEADLEG
2,0,3,2024-05-03 09:36:00+0000,2024-05-03 11:11:00+0000,0,148,487,TRIP
2,3,3,2024-05-03 11:11:00+0000,2024-05-03 11:11:00+0000,0,148,487,DEADLEG
2,3,0,2024-05-03 11:26:00+0000,2024-05-03 13:01:00+0000,0,60,578,TRIP
2,0,1,2024-05-03 13:01:00+0000,2024-05-03 13:01:00+0000,0,60,578,DEADLEG
2,1,1,2024-05-03 16:25:00+0000,2024-05-03 16:25:00+0000,0,60,578,OUT_OF_ROTATION
2,1,1,2024-05-03 22:25:00+0000,2024-05-03 22:25:00+0000,0,60,578,OUT_OF_ROTATION
