Id,StartTime,EndTime,StartLocationID,EndLocationID
26,2024-04-30 21:36:00+00:00,2024-04-30 23:11:00+00:00,0,3
27,2024-04-30 23:26:00+00:00,2024-05-01 01:01:00+00:00,3,0
28,2024-04-30 22:48:00+00:00,2024-05-01 00:23:00+00:00,0,3
29,2024-05-01 00:38:00+00:00,2024-05-01 02:13:00+00:00,3,0
30,2024-05-01 00:00:00+00:00,2024-05-01 01:35:00+00:00,0,3
31,2024-05-01 01:50:00+00:00,2024-05-01 03:25:00+00:00,3,0
32,2024-05-01 02:00:00+00:00,2024-05-01 03:35:00+00:00,0,3
33,2024-05-01 03:50:00+00:00,2024-05-01 05:25:00+00:00,3,0
34,2024-05-01 04:00:00+00:00,2024-05-01 05:35:00+00:00,0,3
35,2024-05-01 05:50:00+00:00,2024-05-01 07:25:00+00:00,3,0
36,2024-04-30 06:00:00+00:00,2024-04-30 07:28:00+00:00,0,4
37,2024-04-30 07:43:00+00:00,2024-04-30 09:13:00+00:00,4,0
38,2024-04-30 07:12:00+00:00,2024-04-30 08:40:00+00:00,0,4
39,2024-04-30 08:55:00+00:00,2024-04-30 10:25:00+00:00,4,0
40,2024-04-30 08:24:00+00:00,2024-04-30 09:52:00+00:00,0,4
41,2024-04-30 10:07:00+00:00,2024-04-30 11:37:00+00:00,4,0
42,2024-04-30 09:36:00+00:00,2024-04-30 11:04:00+00:00,0,4
43,2024-04-30 11:19:00+00:00,2024-04-30 12:49:00+00:00,4,0
44,2024-04-30 10:48:00+00:00,2024-04-30 12:16:00+00:00,0,4
45,2024-04-30 12:31:00+00:00,2024-04-30 14:01:00+00:00,4,0
46,2024-04-30 12:00:00+00:00,2024-04-30 13:28:00+00:00,0,4
47,2024-04-30 13:43:00+00:00,2024-04-30 15:13:00+00:00,4,0
48,2024-04-30 13:12:00+00:00,2024-04-30 14:40:00+00:00,0,4
49,2024-04-30 14:55:00+00:00,2024-04-30 16:25:00+00:00,4,0
50,2024-04-30 14:24:00+00:00,2024-04-30 15:52:00+00:00,0,4
51,2024-04-30 16:07:00+00:00,2024-04-30 17:37:00+00:00,4,0
52,2024-04-30 15:36:00+00:00,2024-04-30 17:04:00+00:00,0,4
53,2024-04-30 17:19:00+00:00,2024-04-30 18:49:00+00:00,4,0
54,2024-04-30 16:48:00+00:00,2024-04-30 18:16:00+00:00,0,4
55,2024-04-30 18:31:00+00:00,2024-04-30 20:01:00+00:00,4,0
56,2024-04-30 18:00:00+00:00,2024-04-30 19:28:00+00:00,0,4
57,2024-04-30 19:43:00+00:00,2024-04-30 21:13:00+00:00,4,0
58,2024-04-30 19:12:00+00:00,2024-04-30 20:40:00+00:00,0,4
59,2024-04-30 20:55:00+00:00,2024-04-30 22:25:00+00:00,4,0
60,2024-04-30 20:24:00+00:00,2024-04-30 21:52:00+00:00,0,4
61,2024-04-30 22:07:00+00:00,2024-04-30 23:37:00+00:00,4,0
62,2024-04-30 21:36:00+00:00,2024-04-30 23:04:00+00:00,0,4
63,2024-04-30 23:19:00+00:00,2024-05-01 00:49:00+00:00,4,0
64,2024-04-30 22:48:00+00:00,2024-05-01 00:16:00+00:00,0,4
65,2024-05-01 00:31:00+00:00,2024-05-01 02:01:00+00:00,4,0
66,2024-05-01 00:00:00+00:00,2024-05-01 01:28:00+00:00,0,4
67,2024-05-01 01:43:00+00:00,2024-05-01 03:13:00+00:00,4,0
68,2024-05-01 02:00:00+00:00,2024-05-01 03:28:00+00:00,0,4
69,2024-05-01 03:43:00+00:00,2024-05-01 05:13:00+00:00,4,0
70,2024-05-01 04:00:00+00:00,2024-05-01 05:28:00+00:00,0,4
71,2024-05-01 05:43:00+00:00,2024-05-01 07:13:00+00:00,4,0
72,2024-04-30 07:04:00+00:00,2024-04-30 10:01:00+00:00,0,6
73,2024-04-30 07:52:00+00:00,2024-04-30 10:49:00+00:00,6,0
74,2024-04-30 08:16:00+00:00,2024-04-30 11:13:00+00:00,0,6
75,2024-04-30 09:04:00+00:00,2024-04-30 12:01:00+00:00,6,0
76,2024-04-30 09:28:00+00:00,2024-04-30 12:25:00+00:00,0,6
77,2024-04-30 10:16:00+00:00,2024-04-30 13:13:00+00:00,6,0
78,2024-04-30 10:40:00+00:00,2024-04-30 13:37:00+00:00,0,6
79,2024-04-30 11:28:00+00:00,2024-04-30 14:25:00+00:00,6,0
80,2024-04-30 11:52:00+00:00,2024-04-30 14:49:00+00:00,0,6
81,2024-04-30 12:40:00+00:00,2024-04-30 15:37:00+00:00,6,0
82,2024-04-30 13:04:00+00:00,2024-04-30 16:01:00+00:00,0,6
83,2024-04-30 13:52:00+00:00,2024-04-30 16:49:00+00:00,6,0
84,2024-04-30 14:16:00+00:00,2024-04-30 17:13:00+00:00,0,6
85,2024-04-30 15:04:00+00:00,2024-04-30 18:01:00+00:00,6,0
86,2024-04-30 15:28:00+00:00,2024-04-30 18:25:00+00:00,0,6
87,2024-04-30 16:16:00+00:00,2024-04-30 19:13:00+00:00,6,0
88,2024-04-30 16:40:00+00:00,2024-04-30 19:37:00+00:00,0,6
89,2024-04-30 17:28:00+00:00,2024-04-30 20:25:00+00:00,6,0
90,2024-04-30 17:52:00+00:00,2024-04-30 20:49:00+00:00,0,6
91,2024-04-30 18:40:00+00:00,2024-04-30 21:37:00+00:00,6,0
92,2024-04-30 19:04:00+00:00,2024-04-30 22:01:00+00:00,0,6
93,2024-04-30 19:52:00+00:00,2024-04-30 22:49:00+00:00,6,0
94,2024-04-30 20:16:00+00:00,2024-04-30 23:13:00+00:00,0,6
95,2024-04-30 21:04:00+00:00,2024-05-01 00:01:00+00:00,6,0
96,2024-04-30 21:28:00+00:00,2024-05-01 00:25:00+00:00,0,6
97,2024-04-30 22:16:00+00:00,2024-05-01 01:13:00+00:00,6,0
98,2024-04-30 22:40:00+00:00,2024-05-01 01:37:00+00:00,0,6
99,2024-04-30 23:28:00+00:00,2024-05-01 02:25:00+00:00,6,0
100,2024-04-30 23:52:00+00:00,2024-05-01 02:49:00+00:00,0,6
101,2024-05-01 00:40:00+00:00,2024-05-01 03:37:00+00:00,6,0
102,2024-05-01 01:04:00+00:00,2024-05-01 04:01:00+00:00,0,6
103,2024-05-01 01:52:00+00:00,2024-05-01 04:49:00+00:00,6,0
104,2024-05-01 03:04:00+00:00,2024-05-01 06:01:00+00:00,0,6
105,2024-05-01 03:52:00+00:00,2024-05-01 06:49:00+00:00,6,0
106,2024-05-01 05:04:00+00:00,2024-05-01 08:01:00+00:00,0,6
107,2024-05-01 05:52:00+00:00,2024-05-01 08:49:00+00:00,6,0
108,2024-04-30 07:52:00+00:00,2024-04-30 10:43:00+00:00,6,4
109,2024-04-30 06:00:00+00:00,2024-04-30 08:49:00+00:00,4,6
110,2024-04-30 09:04:00+00:00,2024-04-30 11:55:00+00:00,6,4
111,2024-04-30 07:12:00+00:00,2024-04-30 10:01:00+00:00,4,6
112,2024-04-30 10:16:00+00:00,2024-04-30 13:07:00+00:00,6,4
113,2024-04-30 08:24:00+00:00,2024-04-30 11:13:00+00:00,4,6
114,2024-04-30 11:28:00+00:00,2024-04-30 14:19:00+00:00,6,4
115,2024-04-30 09:36:00+00:00,2024-04-30 12:25:00+00:00,4,6
116,2024-04-30 12:40:00+00:00,2024-04-30 15:31:00+00:00,6,4
117,2024-04-30 10:48:00+00:00,2024-04-30 13:37:00+00:00,4,6
118,2024-04-30 13:52:00+00:00,2024-04-30 16:43:00+00:00,6,4
119,2024-04-30 12:00:00+00:00,2024-04-30 14:49:00+00:00,4,6
120,2024-04-30 15:04:00+00:00,2024-04-30 17:55:00+00:00,6,4
121,2024-04-30 13:12:00+00:00,2024-04-30 16:01:00+00:00,4,6
122,2024-04-30 16:16:00+00:00,2024-04-30 19:07:00+00:00,6,4
123,2024-04-30 14:24:00+00:00,2024-04-30 17:13:00+00:00,4,6
124,2024-04-30 17:28:00+00:00,2024-04-30 20:19:00+00:00,6,4
125,2024-04-30 15:36:00+00:00,2024-04-30 18:25:00+00:00,4,6
126,2024-04-30 18:40:00+00:00,2024-04-30 21:31:00+00:00,6,4
127,2024-04-30 16:48:00+00:00,2024-04-30 19:37:00+00:00,4,6
128,2024-04-30 19:52:00+00:00,2024-04-30 22:43:00+00:00,6,4
129,2024-04-30 18:00:00+00:00,2024-04-30 20:49:00+00:00,4,6
130,2024-04-30 21:04:00+00:00,2024-04-30 23:55:00+00:00,6,4
131,2024-04-30 19:12:00+00:00,2024-04-30 22:01:00+00:00,4,6
132,2024-04-30 22:16:00+00:00,2024-05-01 01:07:00+00:00,6,4
133,2024-04-30 20:24:00+00:00,2024-04-30 23:13:00+00:00,4,6
134,2024-04-30 23:28:00+00:00,2024-05-01 02:19:00+00:00,6,4
135,2024-04-30 21:36:00+00:00,2024-05-01 00:25:00+00:00,4,6
136,2024-05-01 00:40:00+00:00,2024-05-01 03:31:00+00:00,6,4
137,2024-04-30 22:48:00+00:00,2024-05-01 01:37:00+00:00,4,6
138,2024-05-01 01:52:00+00:00,2024-05-01 04:43:00+00:00,6,4
139,2024-05-01 00:00:00+00:00,2024-05-01 02:49:00+00:00,4,6
140,2024-05-01 03:52:00+00:00,2024-05-01 06:43:00+00:00,6,4
141,2024-05-01 02:00:00+00:00,2024-05-01 04:49:00+00:00,4,6
142,2024-05-01 05:52:00+00:00,2024-05-01 08:43:00+00:00,6,4
143,2024-05-01 04:00:00+00:00,2024-05-01 06:49:00+00:00,4,6
144,2024-04-30 07:50:00+00:00,2024-04-30 09:07:00+00:00,3,8
145,2024-04-30 06:17:00+00:00,2024-04-30 07:35:00+00:00,8,3
146,2024-04-30 09:02:00+00:00,2024-04-30 10:19:00+00:00,3,8
147,2024-04-30 07:29:00+00:00,2024-04-30 08:47:00+00:00,8,3
148,2024-04-30 10:14:00+00:00,2024-04-30 11:31:00+00:00,3,8
149,2024-04-30 08:41:00+00:00,2024-04-30 09:59:00+00:00,8,3
150,2024-04-30 11:26:00+00:00,2024-04-30 12:43:00+00:00,3,8
151,2024-04-30 09:53:00+00:00,2024-04-30 11:11:00+00:00,8,3
152,2024-04-30 12:38:00+00:00,2024-04-30 13:55:00+00:00,3,8
153,2024-04-30 11:05:00+00:00,2024-04-30 12:23:00+00:00,8,3
154,2024-04-30 13:50:00+00:00,2024-04-30 15:07:00+00:00,3,8
155,2024-04-30 12:17:00+00:00,2024-04-30 13:35:00+00:00,8,3
156,2024-04-30 15:02:00+00:00,2024-04-30 16:19:00+00:00,3,8
157,2024-04-30 13:29:00+00:00,2024-04-30 14:47:00+00:00,8,3
158,2024-04-30 16:14:00+00:00,2024-04-30 17:31:00+00:00,3,8
159,2024-04-30 14:41:00+00:00,2024-04-30 15:59:00+00:00,8,3
160,2024-04-30 17:26:00+00:00,2024-04-30 18:43:00+00:00,3,8
161,2024-04-30 15:53:00+00:00,2024-04-30 17:11:00+00:00,8,3
162,2024-04-30 18:38:00+00:00,2024-04-30 19:55:00+00:00,3,8
163,2024-04-30 17:05:00+00:00,2024-04-30 18:23:00+00:00,8,3
164,2024-04-30 19:50:00+00:00,2024-04-30 21:07:00+00:00,3,8
165,2024-04-30 18:17:00+00:00,2024-04-30 19:35:00+00:00,8,3
166,2024-04-30 21:02:00+00:00,2024-04-30 22:19:00+00:00,3,8
167,2024-04-30 19:29:00+00:00,2024-04-30 20:47:00+00:00,8,3
168,2024-04-30 22:14:00+00:00,2024-04-30 23:31:00+00:00,3,8
169,2024-04-30 20:41:00+00:00,2024-04-30 21:59:00+00:00,8,3
170,2024-04-30 23:26:00+00:00,2024-05-01 00:43:00+00:00,3,8
171,2024-04-30 21:53:00+00:00,2024-04-30 23:11:00+00:00,8,3
172,2024-05-01 00:38:00+00:00,2024-05-01 01:55:00+00:00,3,8
173,2024-04-30 23:05:00+00:00,2024-05-01 00:23:00+00:00,8,3
174,2024-05-01 01:50:00+00:00,2024-05-01 03:07:00+00:00,3,8
175,2024-05-01 00:17:00+00:00,2024-05-01 01:35:00+00:00,8,3
176,2024-05-01 03:50:00+00:00,2024-05-01 05:07:00+00:00,3,8
177,2024-05-01 02:17:00+00:00,2024-05-01 03:35:00+00:00,8,3
178,2024-05-01 05:50:00+00:00,2024-05-01 07:07:00+00:00,3,8
179,2024-05-01 04:17:00+00:00,2024-05-01 05:35:00+00:00,8,3
180,2024-04-30 06:09:00+00:00,2024-04-30 07:55:00+00:00,0,8
181,2024-04-30 06:58:00+00:00,2024-04-30 08:44:00+00:00,8,0
182,2024-04-30 07:21:00+00:00,2024-04-30 09:07:00+00:00,0,8
183,2024-04-30 08:10:00+00:00,2024-04-30 09:56:00+00:00,8,0
184,2024-04-30 08:33:00+00:00,2024-04-30 10:19:00+00:00,0,8
185,2024-04-30 09:22:00+00:00,2024-04-30 11:08:00+00:00,8,0
186,2024-04-30 09:45:00+00:00,2024-04-30 11:31:00+00:00,0,8
187,2024-04-30 10:34:00+00:00,2024-04-30 12:20:00+00:00,8,0
188,2024-04-30 10:57:00+00:00,2024-04-30 12:43:00+00:00,0,8
189,2024-04-30 11:46:00+00:00,2024-04-30 13:32:00+00:00,8,0
190,2024-04-30 12:09:00+00:00,2024-04-30 13:55:00+00:00,0,8
191,2024-04-30 12:58:00+00:00,2024-04-30 14:44:00+00:00,8,0
192,2024-04-30 13:21:00+00:00,2024-04-30 15:07:00+00:00,0,8
193,2024-04-30 14:10:00+00:00,2024-04-30 15:56:00+00:00,8,0
194,2024-04-30 14:33:00+00:00,2024-04-30 16:19:00+00:00,0,8
195,2024-04-30 15:22:00+00:00,2024-04-30 17:08:00+00:00,8,0
196,2024-04-30 15:45:00+00:00,2024-04-30 17:31:00+00:00,0,8
197,2024-04-30 16:34:00+00:00,2024-04-30 18:20:00+00:00,8,0
198,2024-04-30 16:57:00+00:00,2024-04-30 18:43:00+00:00,0,8
199,2024-04-30 17:46:00+00:00,2024-04-30 19:32:00+00:00,8,0
200,2024-04-30 18:09:00+00:00,2024-04-30 19:55:00+00:00,0,8
201,2024-04-30 18:58:00+00:00,2024-04-30 20:44:00+00:00,8,0
202,2024-04-30 19:21:00+00:00,2024-04-30 21:07:00+00:00,0,8
203,2024-04-30 20:10:00+00:00,2024-04-30 21:56:00+00:00,8,0
204,2024-04-30 20:33:00+00:00,2024-04-30 22:19:00+00:00,0,8
205,2024-04-30 21:22:00+00:00,2024-04-30 23:08:00+00:00,8,0
206,2024-04-30 21:45:00+00:00,2024-04-30 23:31:00+00:00,0,8
207,2024-04-30 22:34:00+00:00,2024-05-01 00:20:00+00:00,8,0
208,2024-04-30 22:57:00+00:00,2024-05-01 00:43:00+00:00,0,8
209,2024-04-30 23:46:00+00:00,2024-05-01 01:32:00+00:00,8,0
210,2024-05-01 00:09:00+00:00,2024-05-01 01:55:00+00:00,0,8
211,2024-05-01 00:58:00+00:00,2024-05-01 02:44:00+00:00,8,0
212,2024-05-01 02:09:00+00:00,2024-05-01 03:55:00+00:00,0,8
213,2024-05-01 02:58:00+00:00,2024-05-01 04:44:00+00:00,8,0
214,2024-05-01 04:09:00+00:00,2024-05-01 05:55:00+00:00,0,8
215,2024-05-01 04:58:00+00:00,2024-05-01 06:44:00+00:00,8,0
216,2024-05-01 06:00:00+00:00,2024-05-01 07:35:00+00:00,0,3
217,2024-05-01 07:50:00+00:00,2024-05-01 09:25:00+00:00,3,0
218,2024-05-01 07:12:00+00:00,2024-05-01 08:47:00+00:00,0,3
219,2024-05-01 09:02:00+00:00,2024-05-01 10:37:00+00:00,3,0
220,2024-05-01 08:24:00+00:00,2024-05-01 09:59:00+00:00,0,3
221,2024-05-01 10:14:00+00:00,2024-05-01 11:49:00+00:00,3,0
222,2024-05-01 09:36:00+00:00,2024-05-01 11:11:00+00:00,0,3
223,2024-05-01 11:26:00+00:00,2024-05-01 13:01:00+00:00,3,0
224,2024-05-01 10:48:00+00:00,2024-05-01 12:23:00+00:00,0,3
225,2024-05-01 12:38:00+00:00,2024-05-01 14:13:00+00:00,3,0
226,2024-05-01 12:00:00+00:00,2024-05-01 13:35:00+00:00,0,3
227,2024-05-01 13:50:00+00:00,2024-05-01 15:25:00+00:00,3,0
228,2024-05-01 13:12:00+00:00,2024-05-01 14:47:00+00:00,0,3
229,2024-05-01 15:02:00+00:00,2024-05-01 16:37:00+00:00,3,0
230,2024-05-01 14:24:00+00:00,2024-05-01 15:59:00+00:00,0,3
231,2024-05-01 16:14:00+00:00,2024-05-01 17:49:00+00:00,3,0
232,2024-05-01 15:36:00+00:00,2024-05-01 17:11:00+00:00,0,3
233,2024-05-01 17:26:00+00:00,2024-05-01 19:01:00+00:00,3,0
234,2024-05-01 16:48:00+00:00,2024-05-01 18:23:00+00:00,0,3
235,2024-05-01 18:38:00+00:00,2024-05-01 20:13:00+00:00,3,0
236,2024-05-01 18:00:00+00:00,2024-05-01 19:35:00+00:00,0,3
237,2024-05-01 19:50:00+00:00,2024-05-01 21:25:00+00:00,3,0
238,2024-05-01 19:12:00+00:00,2024-05-01 20:47:00+00:00,0,3
239,2024-05-01 21:02:00+00:00,2024-05-01 22:37:00+00:00,3,0
240,2024-05-01 20:24:00+00:00,2024-05-01 21:59:00+00:00,0,3
241,2024-05-01 22:14:00+00:00,2024-05-01 23:49:00+00:00,3,0
242,2024-05-01 21:36:00+00:00,2024-05-01 23:11:00+00:00,0,3
243,2024-05-01 23:26:00+00:00,2024-05-02 01:01:00+00:00,3,0
244,2024-05-01 22:48:00+00:00,2024-05-02 00:23:00+00:00,0,3
245,2024-05-02 00:38:00+00:00,2024-05-02 02:13:00+00:00,3,0
246,2024-05-02 00:00:00+00:00,2024-05-02 01:35:00+00:00,0,3
247,2024-05-02 01:50:00+00:00,2024-05-02 03:25:00+00:00,3,0
248,2024-05-02 02:00:00+00:00,2024-05-02 03:35:00+00:00,0,3
249,2024-05-02 03:50:00+00:00,2024-05-02 05:25:00+00:00,3,0
250,2024-05-02 04:00:00+00:00,2024-05-02 05:35:00+00:00,0,3
251,2024-05-02 05:50:00+00:00,2024-05-02 07:25:00+00:00,3,0
252,2024-05-01 06:00:00+00:00,2024-05-01 07:28:00+00:00,0,4
253,2024-05-01 07:43:00+00:00,2024-05-01 09:13:00+00:00,4,0
254,2024-05-01 07:12:00+00:00,2024-05-01 08:40:00+00:00,0,4
255,2024-05-01 08:55:00+00:00,2024-05-01 10:25:00+00:00,4,0
256,2024-05-01 08:24:00+00:00,2024-05-01 09:52:00+00:00,0,4
257,2024-05-01 10:07:00+00:00,2024-05-01 11:37:00+00:00,4,0
258,2024-05-01 09:36:00+00:00,2024-05-01 11:04:00+00:00,0,4
259,2024-05-01 11:19:00+00:00,2024-05-01 12:49:00+00:00,4,0
260,2024-05-01 10:48:00+00:00,2024-05-01 12:16:00+00:00,0,4
261,2024-05-01 12:31:00+00:00,2024-05-01 14:01:00+00:00,4,0
262,2024-05-01 12:00:00+00:00,2024-05-01 13:28:00+00:00,0,4
263,2024-05-01 13:43:00+00:00,2024-05-01 15:13:00+00:00,4,0
264,2024-05-01 13:12:00+00:00,2024-05-01 14:40:00+00:00,0,4
265,2024-05-01 14:55:00+00:00,2024-05-01 16:25:00+00:00,4,0
266,2024-05-01 14:24:00+00:00,2024-05-01 15:52:00+00:00,0,4
267,2024-05-01 16:07:00+00:00,2024-05-01 17:37:00+00:00,4,0
268,2024-05-01 15:36:00+00:00,2024-05-01 17:04:00+00:00,0,4
269,2024-05-01 17:19:00+00:00,2024-05-01 18:49:00+00:00,4,0
270,2024-05-01 16:48:00+00:00,2024-05-01 18:16:00+00:00,0,4
271,2024-05-01 18:31:00+00:00,2024-05-01 20:01:00+00:00,4,0
272,2024-05-01 18:00:00+00:00,2024-05-01 19:28:00+00:00,0,4
273,2024-05-01 19:43:00+00:00,2024-05-01 21:13:00+00:00,4,0
274,2024-05-01 19:12:00+00:00,2024-05-01 20:40:00+00:00,0,4
275,2024-05-01 20:55:00+00:00,2024-05-01 22:25:00+00:00,4,0
276,2024-05-01 20:24:00+00:00,2024-05-01 21:52:00+00:00,0,4
277,2024-05-01 22:07:00+00:00,2024-05-01 23:37:00+00:00,4,0
278,2024-05-01 21:36:00+00:00,2024-05-01 23:04:00+00:00,0,4
279,2024-05-01 23:19:00+00:00,2024-05-02 00:49:00+00:00,4,0
280,2024-05-01 22:48:00+00:00,2024-05-02 00:16:00+00:00,0,4
281,2024-05-02 00:31:00+00:00,2024-05-02 02:01:00+00:00,4,0
282,2024-05-02 00:00:00+00:00,2024-05-02 01:28:00+00:00,0,4
283,2024-05-02 01:43:00+00:00,2024-05-02 03:13:00+00:00,4,0
284,2024-05-02 02:00:00+00:00,2024-05-02 03:28:00+00:00,0,4
285,2024-05-02 03:43:00+00:00,2024-05-02 05:13:00+00:00,4,0
286,2024-05-02 04:00:00+00:00,2024-05-02 05:28:00+00:00,0,4
287,2024-05-02 05:43:00+00:00,2024-05-02 07:13:00+00:00,4,0
288,2024-05-01 07:04:00+00:00,2024-05-01 10:01:00+00:00,0,6
289,2024-05-01 07:52:00+00:00,2024-05-01 10:49:00+00:00,6,0
290,2024-05-01 08:16:00+00:00,2024-05-01 11:13:00+00:00,0,6
291,2024-05-01 09:04:00+00:00,2024-05-01 12:01:00+00:00,6,0
292,2024-05-01 09:28:00+00:00,2024-05-01 12:25:00+00:00,0,6
293,2024-05-01 10:16:00+00:00,2024-05-01 13:13:00+00:00,6,0
294,2024-05-01 10:40:00+00:00,2024-05-01 13:37:00+00:00,0,6
295,2024-05-01 11:28:00+00:00,2024-05-01 14:25:00+00:00,6,0
296,2024-05-01 11:52:00+00:00,2024-05-01 14:49:00+00:00,0,6
297,2024-05-01 12:40:00+00:00,2024-05-01 15:37:00+00:00,6,0
298,2024-05-01 13:04:00+00:00,2024-05-01 16:01:00+00:00,0,6
299,2024-05-01 13:52:00+00:00,2024-05-01 16:49:00+00:00,6,0
300,2024-05-01 14:16:00+00:00,2024-05-01 17:13:00+00:00,0,6
301,2024-05-01 15:04:00+00:00,2024-05-01 18:01:00+00:00,6,0
302,2024-05-01 15:28:00+00:00,2024-05-01 18:25:00+00:00,0,6
303,2024-05-01 16:16:00+00:00,2024-05-01 19:13:00+00:00,6,0
304,2024-05-01 16:40:00+00:00,2024-05-01 19:37:00+00:00,0,6
305,2024-05-01 17:28:00+00:00,2024-05-01 20:25:00+00:00,6,0
306,2024-05-01 17:52:00+00:00,2024-05-01 20:49:00+00:00,0,6
307,2024-05-01 18:40:00+00:00,2024-05-01 21:37:00+00:00,6,0
308,2024-05-01 19:04:00+00:00,2024-05-01 22:01:00+00:00,0,6
309,2024-05-01 19:52:00+00:00,2024-05-01 22:49:00+00:00,6,0
310,2024-05-01 20:16:00+00:00,2024-05-01 23:13:00+00:00,0,6
311,2024-05-01 21:04:00+00:00,2024-05-02 00:01:00+00:00,6,0
312,2024-05-01 21:28:00+00:00,2024-05-02 00:25:00+00:00,0,6
313,2024-05-01 22:16:00+00:00,2024-05-02 01:13:00+00:00,6,0
314,2024-05-01 22:40:00+00:00,2024-05-02 01:37:00+00:00,0,6
315,2024-05-01 23:28:00+00:00,2024-05-02 02:25:00+00:00,6,0
316,2024-05-01 23:52:00+00:00,2024-05-02 02:49:00+00:00,0,6
317,2024-05-02 00:40:00+00:00,2024-05-02 03:37:00+00:00,6,0
318,2024-05-02 01:04:00+00:00,2024-05-02 04:01:00+00:00,0,6
319,2024-05-02 01:52:00+00:00,2024-05-02 04:49:00+00:00,6,0
320,2024-05-02 03:04:00+00:00,2024-05-02 06:01:00+00:00,0,6
321,2024-05-02 03:52:00+00:00,2024-05-02 06:49:00+00:00,6,0
322,2024-05-02 05:04:00+00:00,2024-05-02 08:01:00+00:00,0,6
323,2024-05-02 05:52:00+00:00,2024-05-02 08:49:00+00:00,6,0
324,2024-05-01 07:52:00+00:00,2024-05-01 10:43:00+00:00,6,4
325,2024-05-01 06:00:00+00:00,2024-05-01 08:49:00+00:00,4,6
326,2024-05-01 09:04:00+00:00,2024-05-01 11:55:00+00:00,6,4
327,2024-05-01 07:12:00+00:00,2024-05-01 10:01:00+00:00,4,6
328,2024-05-01 10:16:00+00:00,2024-05-01 13:07:00+00:00,6,4
329,2024-05-01 08:24:00+00:00,2024-05-01 11:13:00+00:00,4,6
330,2024-05-01 11:28:00+00:00,2024-05-01 14:19:00+00:00,6,4
331,2024-05-01 09:36:00+00:00,2024-05-01 12:25:00+00:00,4,6
332,2024-05-01 12:40:00+00:00,2024-05-01 15:31:00+00:00,6,4
333,2024-05-01 10:48:00+00:00,2024-05-01 13:37:00+00:00,4,6
334,2024-05-01 13:52:00+00:00,2024-05-01 16:43:00+00:00,6,4
335,2024-05-01 12:00:00+00:00,2024-05-01 14:49:00+00:00,4,6
336,2024-05-01 15:04:00+00:00,2024-05-01 17:55:00+00:00,6,4
337,2024-05-01 13:12:00+00:00,2024-05-01 16:01:00+00:00,4,6
338,2024-05-01 16:16:00+00:00,2024-05-01 19:07:00+00:00,6,4
339,2024-05-01 14:24:00+00:00,2024-05-01 17:13:00+00:00,4,6
340,2024-05-01 17:28:00+00:00,2024-05-01 20:19:00+00:00,6,4
341,2024-05-01 15:36:00+00:00,2024-05-01 18:25:00+00:00,4,6
342,2024-05-01 18:40:00+00:00,2024-05-01 21:31:00+00:00,6,4
343,2024-05-01 16:48:00+00:00,2024-05-01 19:37:00+00:00,4,6
344,2024-05-01 19:52:00+00:00,2024-05-01 22:43:00+00:00,6,4
345,2024-05-01 18:00:00+00:00,2024-05-01 20:49:00+00:00,4,6
346,2024-05-01 21:04:00+00:00,2024-05-01 23:55:00+00:00,6,4
347,2024-05-01 19:12:00+00:00,2024-05-01 22:01:00+00:00,4,6
