IndexPlanningHorizon,IndexBranchingNode,Iteration,LBfrac,UBfrac,GAPfrac,IntFound,LBint,UBint,GAPint,MSecondsMP,MSecondsPP,MSecondsAUXCG,MSecondsStrongBranching,MPSizeConstraints,MPSizeVariables,ColumnsAdded,PPNetworkConstructionTime,PPNetworkSizeNodes,PPNetworkSizeArcs,LazyConstraintAdded,BranchType,IndexParentBranchingNode,MSecondsFilterMPVars,MSecondsFilterPPNodes,VehicleID,TripID,MaintenanceID,FracValue,BranchValue
4,1,3,-269966,69885.8,4.86296,0,-269966,299862,1.9003,0,0,0,0,59,493,144,0,60,353,,,,,,,,,,
4,1,4,-269966,69801,4.86765,0,-269966,299862,1.9003,0,0,0,0,59,586,93,0,63,388,,,,,,,,,,
4,1,5,-179328,69458.6,3.58181,0,-179328,299862,1.59804,0,0,0,0,59,724,138,0,68,423,,,,,,,,,,
4,1,6,-179328,69347.9,3.58592,0,-179328,299862,1.59804,1,0,0,0,59,799,75,0,67,431,,,,,,,,,,
4,1,7,66329.4,68618.3,0.0333576,0,66329.4,299862,0.778801,1,0,0,0,59,819,20,0,58,313,,,,,,,,,,
4,1,8,66329.4,68618.3,0.0333576,0,66329.4,299862,0.778801,0,0,0,0,59,857,38,0,63,396,,,,,,,,,,
4,1,9,68540.4,68618.3,0.00113567,0,68540.4,299862,0.771427,0,0,0,0,59,862,5,0,55,283,,,,,,,,,,
4,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
4,2,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,1,0,0,,,,0.5,1
4,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
4,2,0,68540.4,68777.2,0.00344358,0,68540.4,299862,0.771427,1,0,0,0,59,862,0,0,55,283,,,,,,,,,,
4,2,1,68540.4,68622.1,0.00119128,0,68540.4,299862,0.771427,0,0,0,0,59,873,11,0,60,355,,,,,,,,,,
4,3,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,2,0,0,,,,0.5,1
4,3,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
4,3,0,68540.4,68912.1,0.00539363,0,68540.4,299862,0.771427,1,0,0,0,59,873,0,0,60,355,,,,,,,,,,
4,3,1,68540.4,68622.1,0.00119128,0,68540.4,299862,0.771427,0,0,0,0,59,880,7,0,61,380,,,,,,,,,,
4,4,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,3,0,0,,,,0.5,1
4,4,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
4,4,0,68540.4,68652.7,0.00163589,0,68540.4,299862,0.771427,0,0,0,0,59,880,0,0,61,380,,,,,,,,,,
4,4,1,68540.4,68652.7,0.00163589,0,68540.4,299862,0.771427,0,0,0,0,59,896,16,0,63,412,,,,,,,,,,
4,5,,,,,,,,,,,,,,,,,,,,VEHICLE_MAINTENANCE,4,0,0,,,,0.5,1
4,5,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
4,5,0,68540.4,69522.7,0.0141298,0,68540.4,299862,0.771427,0,0,0,0,59,896,0,0,63,412,,,,,,,,,,
4,5,1,68540.4,69291.5,0.0108396,1,68540.4,69291.5,0.0108396,0,0,0,0,59,913,17,0,61,358,,,,,,,,,,
4,5,2,68723,69291.5,0.00820326,0,68540.4,69291.5,0.0108396,0,0,0,0,59,915,2,0,63,402,,,,,,,,,,
4,5,3,69213.5,69291.5,0.00112464,0,68540.4,69291.5,0.0108396,0,1,0,0,59,920,5,1,64,390,,,,,,,,,,
5,1,0,-1.79769e+308,880000,2.04283e+302,1,-1.79769e+308,880000,2.04283e+302,0,0,0,0,60,55,0,0,0,0,,,,,,,,,,
5,1,1,-390569,167015,3.33853,1,-390569,167015,3.33853,0,0,0,0,60,197,142,0,49,151,,,,,,,,,,
5,1,2,-390569,49163.3,8.94431,1,-390569,49163.3,8.94431,1,1,0,0,60,351,154,0,61,326,,,,,,,,,,
5,1,3,-390569,49163.3,8.94431,0,-390569,49163.3,8.94431,0,2,0,0,60,506,155,1,70,349,,,,,,,,,,
5,1,4,-215026,48141.8,5.4665,0,-215026,49163.3,5.3737,1,1,0,0,60,594,88,0,64,357,,,,,,,,,,
5,1,5,-208894,47995.9,5.35233,1,-208894,47995.9,5.35233,0,0,0,0,60,667,73,0,62,359,,,,,,,,,,
5,1,6,-198669,47995.9,5.1393,0,-198669,47995.9,5.1393,0,0,0,0,60,689,22,0,57,258,,,,,,,,,,
5,1,7,47995.9,47995.9,0,0,47995.9,47995.9,0,0,0,0,0,60,689,0,0,54,233,,,,,,,,,,
6,1,0,-1.79769e+308,800000,2.24712e+302,1,-1.79769e+308,800000,2.24712e+302,0,0,0,0,55,51,0,0,0,0,,,,,,,,,,
6,1,1,-219253,123899,2.76961,1,-219253,123899,2.76961,0,0,0,0,55,156,105,0,41,145,,,,,,,,,,
6,1,2,-219253,108321,3.02411,0,-219253,123899,2.76961,0,0,0,0,55,293,137,0,50,291,,,,,,,,,,
6,1,3,-219253,94999.1,3.30795,0,-219253,123899,2.76961,0,0,0,0,55,429,136,0,49,301,,,,,,,,,,
6,1,4,-219253,94885.5,3.31071,0,-219253,123899,2.76961,0,0,0,0,55,592,163,0,57,420,,,,,,,,,,
6,1,5,-219253,84958.4,3.58071,1,-219253,84958.4,3.58071,1,0,0,0,55,754,162,0,57,314,,,,,,,,,,
6,1,6,-169773,84958.4,2.99831,0,-169773,84958.4,2.99831,0,0,0,0,55,837,83,0,66,324,,,,,,,,,,
6,1,7,82425.8,84958.4,0.0298101,0,82425.8,84958.4,0.0298101,0,0,0,0,55,901,64,0,72,361,,,,,,,,,,
6,1,8,83744,84958.4,0.0142941,0,83744,84958.4,0.0142941,0,0,0,0,55,914,13,0,57,264,,,,,,,,,,
6,1,9,84715.5,84958.4,0.00285881,0,84715.5,84958.4,0.00285881,0,0,0,0,55,917,3,0,55,256,,,,,,,,,,
6,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
7,1,0,-1.79769e+308,840000,2.14011e+302,1,-1.79769e+308,840000,2.14011e+302,0,0,0,0,58,53,0,0,0,0,,,,,,,,,,
7,1,1,-288840,204415,2.413,1,-288840,204415,2.413,0,0,0,0,58,207,154,0,46,152,,,,,,,,,,
7,1,2,-288840,161234,2.79143,1,-288840,161234,2.79143,0,0,0,0,58,385,178,0,53,248,,,,,,,,,,
7,1,3,-287465,91375,4.14599,1,-287465,91375,4.14599,0,0,0,0,58,513,128,0,53,259,,,,,,,,,,
7,1,4,-287465,88736.7,4.23952,0,-287465,91375,4.14599,0,0,0,0,58,684,171,0,61,373,,,,,,,,,,
7,1,5,-218633,85799,3.5482,1,-218633,85799,3.5482,1,0,0,0,58,827,143,0,65,399,,,,,,,,,,
7,1,6,-173935,85799,3.02724,0,-173935,85799,3.02724,1,0,0,0,58,951,124,0,63,346,,,,,,,,,,
7,1,7,-168770,85215.3,2.98052,1,-168770,85215.3,2.98052,0,0,0,0,58,1091,140,0,63,343,,,,,,,,,,
7,1,8,84931.1,85073.2,0.00167037,0,84931.1,85215.3,0.00333518,0,0,0,0,58,1092,1,0,49,225,,,,,,,,,,
7,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
7,2,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,1,0,0,,,,0.5,1
7,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7,2,0,84931.1,85215.3,0.00333518,0,84931.1,85215.3,0.00333518,0,0,0,0,58,1092,0,0,49,225,,,,,,,,,,
7,2,1,84931.1,85073.2,0.00167037,0,84931.1,85215.3,0.00333518,0,0,0,0,58,1095,3,0,51,225,,,,,,,,,,
8,1,0,-1.79769e+308,860000,2.09034e+302,1,-1.79769e+308,860000,2.09034e+302,0,0,0,0,59,54,0,0,0,0,,,,,,,,,,
8,1,1,-232940,292549,1.79624,1,-232940,292549,1.79624,0,0,0,0,59,153,99,0,50,164,,,,,,,,,,
8,1,2,-232940,181300,2.28483,1,-232940,181300,2.28483,0,0,0,0,59,246,93,0,53,229,,,,,,,,,,
8,1,3,-232940,70644.5,4.29735,0,-232940,181300,2.28483,0,0,0,0,59,346,100,0,58,321,,,,,,,,,,
8,1,4,-232940,70261.1,4.31534,0,-232940,181300,2.28483,0,0,0,0,59,483,137,0,69,398,,,,,,,,,,
8,1,5,-232940,69685.9,4.34271,0,-232940,181300,2.28483,1,0,0,0,59,731,248,0,72,464,,,,,,,,,,
8,1,6,-170530,69649.1,3.44841,0,-170530,181300,1.9406,0,0,0,0,59,828,97,0,64,392,,,,,,,,,,
8,1,7,-170530,69339.7,3.45934,0,-170530,181300,1.9406,1,0,0,0,59,903,75,0,58,366,,,,,,,,,,
8,1,8,67784.3,68943.9,0.0168195,0,67784.3,181300,0.62612,1,0,0,0,59,947,44,0,64,398,,,,,,,,,,
8,1,9,67784.3,68943.9,0.0168195,0,67784.3,181300,0.62612,0,0,0,0,59,955,8,0,58,393,,,,,,,,,,
8,1,10,67784.3,68943.9,0.0168195,0,67784.3,181300,0.62612,0,0,0,0,59,970,15,0,62,438,,,,,,,,,,
8,1,11,68034.5,68943.9,0.0131907,0,68034.5,181300,0.62474,0,0,0,0,59,979,9,0,58,396,,,,,,,,,,
8,1,12,68034.5,68943.9,0.0131907,0,68034.5,181300,0.62474,0,0,0,0,59,987,8,0,57,372,,,,,,,,,,
8,1,13,68943.9,68943.9,0,0,68943.9,181300,0.619724,0,0,0,0,59,987,0,0,55,353,,,,,,,,,,
8,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
8,2,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,1,0,0,,,,0.75,1
8,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
8,2,0,68943.9,69018.8,0.00108481,0,68943.9,181300,0.619724,0,0,0,0,59,987,0,0,55,353,,,,,,,,,,
8,2,1,68943.9,68943.9,0,0,68943.9,181300,0.619724,0,0,0,0,59,994,7,0,56,369,,,,,,,,,,
8,3,,,,,,,,,,,,,,,,,,,,VEHICLE_MAINTENANCE,2,0,0,,,,0.5,1
8,3,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
8,3,0,68943.9,68947.8,5.54043e-05,0,68943.9,181300,0.619724,0,0,0,0,59,994,0,0,56,369,,,,,,,,,,
8,3,1,68943.9,68947.8,5.54043e-05,0,68943.9,181300,0.619724,0,0,0,0,59,999,5,0,65,408,,,,,,,,,,
8,4,,,,,,,,,,,,,,,,,,,,VEHICLE_MAINTENANCE,3,0,0,,,,0.5,1
8,4,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
8,4,0,68943.9,69702.4,0.0108812,0,68943.9,181300,0.619724,1,0,0,0,59,999,0,0,65,408,,,,,,,,,,
8,4,1,68943.9,69271.1,0.00472255,0,68943.9,181300,0.619724,1,0,0,0,59,1011,12,0,66,400,,,,,,,,,,
8,5,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,4,0,0,,,,0.5,1
8,5,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
8,5,0,68943.9,69271.1,0.00472255,1,68943.9,69271.1,0.00472255,0,0,0,0,59,1011,0,0,66,400,,,,,,,,,,
8,5,1,68943.9,69271.1,0.00472255,0,68943.9,69271.1,0.00472255,0,0,0,0,59,1026,15,0,80,496,,,,,,,,,,
9,1,0,-1.79769e+308,880000,2.04283e+302,1,-1.79769e+308,880000,2.04283e+302,0,0,0,0,60,55,0,0,0,0,,,,,,,,,,
9,1,1,-386590,240945,2.60448,0,-386590,880000,1.43931,0,0,0,0,60,169,114,0,49,152,,,,,,,,,,
9,1,2,-333999,87020,4.83819,1,-333999,87020,4.83819,0,0,0,0,60,303,134,0,56,234,,,,,,,,,,
9,1,3,-333999,52778.9,7.32828,0,-333999,87020,4.83819,0,0,0,0,60,408,105,0,63,325,,,,,,,,,,
9,1,4,-333999,50622,7.59791,1,-333999,50622,7.59791,1,0,0,0,60,571,163,0,68,371,,,,,,,,,,
9,1,5,-200008,50622,4.951,0,-200008,50622,4.951,0,0,0,0,60,629,58,0,64,302,,,,,,,,,,
9,1,6,45618.5,49921.6,0.0861965,0,45618.5,50622,0.0988404,1,0,0,0,60,682,53,0,60,293,,,,,,,,,,
9,1,7,45618.5,49746.5,0.0829799,0,45618.5,50622,0.0988404,1,0,0,0,60,742,60,0,74,410,,,,,,,,,,
9,1,8,48287.2,49746.5,0.0293335,0,48287.2,50622,0.0461219,0,0,0,0,60,747,5,0,55,272,,,,,,,,,,
9,1,9,48287.2,49454.6,0.0236053,1,48287.2,49454.6,0.0236053,1,0,0,0,60,764,17,0,58,285,,,,,,,,,,
9,1,10,49444.6,49454.6,0.000202205,0,49444.6,49454.6,0.000202205,0,0,0,0,60,766,2,0,59,294,,,,,,,,,,
9,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
10,1,0,-1.79769e+308,800000,2.24712e+302,1,-1.79769e+308,800000,2.24712e+302,0,0,0,0,56,51,0,0,0,0,,,,,,,,,,
10,1,1,-250679,125366,2.99957,1,-250679,125366,2.99957,0,0,0,0,56,204,153,0,43,155,,,,,,,,,,
10,1,2,-250679,125101,3.00382,0,-250679,125366,2.99957,0,0,0,0,56,386,182,0,55,311,,,,,,,,,,
10,1,3,-250679,101649,3.46613,0,-250679,125366,2.99957,0,0,0,0,56,545,159,0,58,353,,,,,,,,,,
10,1,4,-250679,89909.4,3.78813,1,-250679,89909.4,3.78813,1,0,0,0,56,681,136,0,52,286,,,,,,,,,,
10,1,5,-38262.3,85630.7,1.44683,1,-38262.3,85630.7,1.44683,1,0,0,0,56,796,115,0,58,359,,,,,,,,,,
10,1,6,76866.1,85630.7,0.102354,0,76866.1,85630.7,0.102354,0,0,0,0,56,896,100,0,68,362,,,,,,,,,,
10,1,7,84772.5,85630.7,0.0100219,0,84772.5,85630.7,0.0100219,0,4,0,0,56,933,37,4,70,360,,,,,,,,,,
10,1,8,85630.7,85630.7,0,0,85630.7,85630.7,0,0,0,0,0,56,933,0,0,53,224,,,,,,,,,,
11,1,0,-1.79769e+308,560000,3.21017e+302,1,-1.79769e+308,560000,3.21017e+302,0,0,0,0,41,39,0,0,0,0,,,,,,,,,,
11,1,1,-217585,119280,2.82414,1,-217585,119280,2.82414,0,0,0,0,41,111,72,0,30,89,,,,,,,,,,
11,1,2,-217585,81215.1,3.67912,1,-217585,81215.1,3.67912,0,0,0,0,41,185,74,0,37,167,,,,,,,,,,
11,1,3,-217585,80351,3.70793,0,-217585,81215.1,3.67912,0,0,0,0,41,278,93,0,42,213,,,,,,,,,,
11,1,4,-122880,80143.9,2.53324,1,-122880,80143.9,2.53324,0,0,0,0,41,300,22,0,37,164,,,,,,,,,,
11,1,5,-122880,80063,2.53479,1,-122880,80063,2.53479,0,0,0,0,41,317,17,0,38,157,,,,,,,,,,
11,1,6,-122880,80047.7,2.53509,0,-122880,80063,2.53479,0,0,0,0,41,339,22,0,39,164,,,,,,,,,,
11,1,7,80047.7,80047.7,0,0,80047.7,80063,0.00019085,0,0,0,0,41,339,0,0,32,116,,,,,,,,,,
11,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
11,2,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,1,0,0,,,,0.5,1
11,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
11,2,0,80047.7,80339.5,0.00363268,0,80047.7,80063,0.00019085,0,0,0,0,41,339,0,0,32,116,,,,,,,,,,
11,2,1,80047.7,80047.7,0,1,80047.7,80047.7,0,0,0,0,0,41,351,12,0,36,140,,,,,,,,,,
