IndexPlanningHorizon,IndexBranchingNode,Iteration,LBfrac,UBfrac,GAPfrac,IntFound,LBint,UBint,GAPint,MSecondsMP,MSecondsPP,MSecondsAUXCG,MSecondsStrongBranching,MPSizeConstraints,MPSizeVariables,ColumnsAdded,PPNetworkConstructionTime,PPNetworkSizeNodes,PPNetworkSizeArcs,LazyConstraintAdded,BranchType,IndexParentBranchingNode,MSecondsFilterMPVars,MSecondsFilterPPNodes,VehicleID,TripID,MaintenanceID,FracValue,BranchValue
7,1,3,-168230,21095.5,8.97469,0,-168230,21095.5,8.97469,0,0,0,0,28,191,37,0,35,144,,,,,,,,,,
7,1,4,20381.9,21095.5,0.0338283,0,20381.9,21095.5,0.0338283,0,0,0,0,28,202,11,0,29,133,,,,,,,,,,
7,1,5,20381.9,20803.6,0.0202742,1,20381.9,20803.6,0.0202742,0,0,0,0,28,204,2,0,31,135,,,,,,,,,,
7,1,6,20803.6,20803.6,0,0,20803.6,20803.6,0,0,0,0,0,28,204,0,0,27,115,,,,,,,,,,
8,1,0,-1.79769e+308,380000,4.73077e+302,1,-1.79769e+308,380000,4.73077e+302,0,0,0,0,29,27,0,0,0,0,,,,,,,,,,
8,1,1,-168828,78424.3,3.15275,1,-168828,78424.3,3.15275,0,0,0,0,29,95,68,0,26,78,,,,,,,,,,
8,1,2,-168828,42557.1,4.96708,1,-168828,42557.1,4.96708,0,0,0,0,29,155,60,0,31,127,,,,,,,,,,
8,1,3,-103391,41679.2,3.48064,1,-103391,41679.2,3.48064,0,0,0,0,29,180,25,0,33,141,,,,,,,,,,
8,1,4,40559.4,41103.1,0.0132272,1,40559.4,41103.1,0.0132272,0,0,0,0,29,187,7,0,34,138,,,,,,,,,,
8,1,5,41103.1,41103.1,0,0,41103.1,41103.1,0,0,0,0,0,29,187,0,0,30,117,,,,,,,,,,
9,1,0,-1.79769e+308,400000,4.49423e+302,1,-1.79769e+308,400000,4.49423e+302,0,0,0,0,29,28,0,0,0,0,,,,,,,,,,
9,1,1,-190045,23548.1,9.07049,1,-190045,23548.1,9.07049,0,0,0,0,29,64,36,0,23,59,,,,,,,,,,
9,1,2,-130042,23548.1,6.52238,0,-130042,23548.1,6.52238,0,0,0,0,29,100,36,0,30,109,,,,,,,,,,
9,1,3,-117430,23520,5.99275,0,-117430,23548.1,5.98679,0,0,0,0,29,117,17,0,29,99,,,,,,,,,,
9,1,4,-117430,22944,6.1181,0,-117430,23548.1,5.98679,0,0,0,0,29,138,21,0,26,85,,,,,,,,,,
9,1,5,21878,22756.2,0.0385924,0,21878,23548.1,0.070924,0,0,0,0,29,145,7,0,30,101,,,,,,,,,,
9,1,6,22756.2,22756.2,0,0,22756.2,23548.1,0.0336294,0,0,0,0,29,145,0,0,24,66,,,,,,,,,,
9,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
9,2,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,1,0,0,,,,0.666667,1
9,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
9,2,0,22756.2,22948.3,0.00836746,0,22756.2,23548.1,0.0336294,0,0,0,0,29,145,0,0,24,66,,,,,,,,,,
9,2,1,22948.3,22948.3,0,0,22756.2,23548.1,0.0336294,0,0,0,0,29,145,0,0,24,64,,,,,,,,,,
9,3,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,2,0,0,,,,0.666667,1
9,3,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
9,3,0,22948.3,23086.1,0.00597012,0,22756.2,23548.1,0.0336294,0,0,0,0,29,145,0,0,24,64,,,,,,,,,,
9,3,1,23086.1,23086.1,0,0,22756.2,23548.1,0.0336294,0,0,0,0,29,145,0,0,24,77,,,,,,,,,,
9,4,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,3,0,0,,,,0.5,1
9,4,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
9,4,0,23086.1,23548.1,0.0196221,0,22756.2,23548.1,0.0336294,0,0,0,0,29,145,0,0,24,77,,,,,,,,,,
9,4,1,23086.1,23548.1,0.0196221,0,22756.2,23548.1,0.0336294,0,0,0,0,29,147,2,0,28,109,,,,,,,,,,
9,4,2,23086.1,23548.1,0.0196221,0,22756.2,23548.1,0.0336294,0,0,0,0,29,148,1,0,28,117,,,,,,,,,,
9,4,3,23548.1,23548.1,0,0,22756.2,23548.1,0.0336294,0,0,0,0,29,148,0,0,25,96,,,,,,,,,,
10,1,0,-1.79769e+308,380000,4.73077e+302,1,-1.79769e+308,380000,4.73077e+302,0,0,0,0,29,27,0,0,0,0,,,,,,,,,,
10,1,1,-207416,45115.7,5.59743,1,-207416,45115.7,5.59743,0,0,0,0,29,80,53,0,23,76,,,,,,,,,,
10,1,2,-207416,41679.2,5.97649,1,-207416,41679.2,5.97649,0,0,0,0,29,123,43,0,30,132,,,,,,,,,,
10,1,3,28872.5,41679.2,0.307267,0,28872.5,41679.2,0.307267,0,0,0,0,29,148,25,0,32,129,,,,,,,,,,
10,1,4,37842.9,40884.6,0.0743961,1,37842.9,40884.6,0.0743961,0,0,0,0,29,166,18,0,28,103,,,,,,,,,,
10,1,5,40001.4,40884.6,0.0216019,0,40001.4,40884.6,0.0216019,0,0,0,0,29,175,9,0,28,113,,,,,,,,,,
10,1,6,40001.4,40884.6,0.0216019,0,40001.4,40884.6,0.0216019,0,0,0,0,29,178,3,0,26,90,,,,,,,,,,
10,1,7,40884.6,40884.6,0,0,40884.6,40884.6,0,0,0,0,0,29,178,0,0,25,84,,,,,,,,,,
11,1,0,-1.79769e+308,300000,5.99231e+302,1,-1.79769e+308,300000,5.99231e+302,0,0,0,0,23,23,0,0,0,0,,,,,,,,,,
11,1,1,-167291,39868.1,5.19611,1,-167291,39868.1,5.19611,0,0,0,0,23,48,25,0,17,46,,,,,,,,,,
11,1,2,-167291,39868.1,5.19611,0,-167291,39868.1,5.19611,0,0,0,0,23,72,24,0,20,65,,,,,,,,,,
11,1,3,-63122,39868.1,2.58327,0,-63122,39868.1,2.58327,0,0,0,0,23,95,23,0,23,74,,,,,,,,,,
11,1,4,38731.3,39868.1,0.0285148,0,38731.3,39868.1,0.0285148,0,0,0,0,23,101,6,0,20,60,,,,,,,,,,
11,1,5,39868.1,39868.1,0,0,39868.1,39868.1,0,0,0,0,0,23,101,0,0,19,55,,,,,,,,,,
12,1,0,-1.79769e+308,180000,9.98718e+302,1,-1.79769e+308,180000,9.98718e+302,0,0,0,0,17,17,0,0,0,0,,,,,,,,,,
12,1,1,-130943,33652.7,4.89102,1,-130943,33652.7,4.89102,0,0,0,0,17,27,10,0,14,31,,,,,,,,,,
12,1,2,-78169.9,33652.7,3.32284,0,-78169.9,33652.7,3.32284,0,0,0,0,17,40,13,0,14,35,,,,,,,,,,
12,1,3,-39229,33652.7,2.1657,0,-39229,33652.7,2.1657,0,0,0,0,17,49,9,0,16,39,,,,,,,,,,
12,1,4,-39229,33652.7,2.1657,0,-39229,33652.7,2.1657,0,0,0,0,17,50,1,0,15,36,,,,,,,,,,
12,1,5,33652.7,33652.7,0,0,33652.7,33652.7,0,0,0,0,0,17,50,0,0,14,31,,,,,,,,,,
13,1,0,-1.79769e+308,100000,1.79769e+303,1,-1.79769e+308,100000,1.79769e+303,0,0,0,0,13,13,0,0,0,0,,,,,,,,,,
13,1,1,-55471.7,32118.2,2.72711,1,-55471.7,32118.2,2.72711,0,0,0,0,13,15,2,0,10,14,,,,,,,,,,
13,1,2,22410.1,32118.2,0.302263,0,22410.1,32118.2,0.302263,0,0,0,0,13,16,1,0,10,14,,,,,,,,,,
13,1,3,27410.1,32118.2,0.146588,0,27410.1,32118.2,0.146588,0,0,0,0,13,17,1,0,10,14,,,,,,,,,,
13,1,4,32118.2,32118.2,0,0,32118.2,32118.2,0,0,0,0,0,13,17,0,0,10,14,,,,,,,,,,
